access_probability,capture_probability,useless_noise,context_correlation,needed_access_mi_bits,protected_leakage_cmi_bits,protected_remainder_bits,record_innovation_bits,structured_fraction,needed_access_norm,protected_leakage_norm,protected_remainder_norm,record_burden,self_limiting_score,regime
0.36,0.37,0.08,0.35,0.3813744861846198,0.33660236533653143,0.5731337571946348,2.69133213346371,0.14170472735143086,0.3813744861846198,0.36999999999999994,0.6300000000000001,0.16563282550120895,0.028407546982945994,crystallization_capture
0.37,0.37,0.08,0.35,0.3910405098379852,0.33660236533653165,0.5731337571946347,2.7089870605486484,0.14434934575094951,0.3910405098379852,0.3700000000000001,0.6299999999999999,0.16761921814014802,0.029600507993546982,crystallization_capture
0.38,0.37,0.08,0.35,0.4007065334913503,0.33660236533653165,0.5731337571946348,2.7260230137412473,0.1469930853376813,0.4007065334913504,0.3700000000000001,0.6299999999999999,0.1695437552823842,0.03081630997588454,crystallization_capture
0.39,0.37,0.08,0.35,0.41037255714471577,0.33660236533653165,0.5731337571946347,2.7424465636734006,0.14963739406285376,0.41037255714471577,0.3700000000000001,0.6299999999999999,0.1714062803716624,0.03205535814612641,crystallization_capture
0.4,0.37,0.08,0.35,0.4200385807980811,0.33660236533653154,0.5731337571946347,2.7582636332763473,0.15228369606539272,0.4200385807980811,0.37000000000000005,0.63,0.17320661899684464,0.03331809269073335,crystallization_capture
0.41000000000000003,0.37,0.08,0.35,0.4297046044514464,0.33660236533653143,0.5731337571946348,2.7734795312328675,0.154933396699861,0.4297046044514464,0.36999999999999994,0.6300000000000001,0.1749445788516233,0.034604989461433054,crystallization_capture
0.42,0.37,0.08,0.35,0.43937062810481164,0.33660236533653154,0.5731337571946348,2.788098981162063,0.157587887328765,0.43937062810481164,0.37,0.63,0.17661994956499538,0.03591656080467021,crystallization_capture
0.43,0.37,0.08,0.35,0.449036651758177,0.33660236533653154,0.5731337571946348,2.802126146960694,0.1602485499252849,0.449036651758177,0.37,0.63,0.17823250241357835,0.03725335652901789,crystallization_capture
0.44,0.37,0.08,0.35,0.4587026754115423,0.33660236533653154,0.5731337571946348,2.8155646546571953,0.16291676152874243,0.4587026754115423,0.37,0.63,0.179781989924236,0.03861596501529978,crystallization_capture
0.45,0.37,0.08,0.35,0.46836869906490763,0.33660236533653143,0.5731337571946349,2.8284176110763135,0.1655938985921802,0.46836869906490763,0.3699999999999999,0.6300000000000001,0.181268145373221,0.04000501447547654,crystallization_capture
0.46,0.37,0.08,0.35,0.47803472271827285,0.33660236533653143,0.5731337571946349,2.8406876195620963,0.16828134125918565,0.47803472271827285,0.3699999999999999,0.6300000000000001,0.18269068218606266,0.041421174367709396,crystallization_capture
0.47000000000000003,0.37,0.08,0.35,0.4877007463716383,0.33660236533653154,0.5731337571946347,2.8523767929629753,0.17098047760549454,0.4877007463716383,0.37000000000000005,0.63,0.18404929324065356,0.042865156976459,crystallization_capture
0.48,0.37,0.08,0.35,0.4973667700250036,0.33660236533653154,0.5731337571946347,2.863486764043803,0.17369270787989413,0.4973667700250036,0.37000000000000005,0.63,0.18534365007436548,0.04433771916802913,crystallization_capture
0.49,0.37,0.08,0.35,0.5070327936783688,0.33660236533653154,0.5731337571946347,2.8740186934547767,0.1764194487784904,0.5070327936783688,0.37000000000000005,0.63,0.18657340199451355,0.045839664333653676,crystallization_capture
0.5,0.37,0.08,0.35,0.5166988173317342,0.33660236533653154,0.5731337571946347,2.883973275355332,0.17916213778647866,0.5166988173317342,0.37000000000000005,0.63,0.18773817509002622,0.047371844534077445,crystallization_capture
0.51,0.37,0.08,0.35,0.5263648409850996,0.33660236533653165,0.5731337571946347,2.893350740761507,0.18192223762217108,0.5263648409850996,0.3700000000000001,0.6299999999999999,0.18883757114075028,0.04893516286163604,crystallization_capture
0.52,0.37,0.08,0.35,0.5360308646384648,0.33660236533653154,0.5731337571946347,2.9021508586572646,0.18470124081918668,0.5360308646384648,0.37000000000000005,0.63,0.1898711664193754,0.050530576038132755,crystallization_capture
0.53,0.37,0.08,0.35,0.5456968882918303,0.33660236533653154,0.5731337571946347,2.910372934883167,0.1875006744844322,0.5456968882918303,0.37000000000000005,0.63,0.19083851037946364,0.0521590972693881,crystallization_capture
0.54,0.37,0.08,0.35,0.5553629119451955,0.33660236533653154,0.5731337571946347,2.918015808789019,0.19032210527182578,0.5553629119451955,0.37000000000000005,0.63,0.19173912422149442,0.053821799380251154,crystallization_capture
0.55,0.37,0.08,0.35,0.5650289355985608,0.33660236533653143,0.5731337571946348,2.925077847609967,0.19316714461471057,0.5650289355985608,0.36999999999999994,0.6300000000000001,0.19257249932712595,0.05551981825717851,crystallization_capture
0.56,0.37,0.08,0.35,0.5746949592519262,0.33660236533653154,0.5731337571946347,2.931556938497579,0.19603745426362312,0.5746949592519262,0.37000000000000005,0.63,0.19333809555000925,0.05725435662927011,crystallization_capture
0.5700000000000001,0.37,0.08,0.35,0.5843609829052915,0.33660236533653143,0.5731337571946348,2.937450478107809,0.19893475218064408,0.5843609829052915,0.36999999999999994,0.6300000000000001,0.19403533934940054,0.059026688223001764,crystallization_capture
0.58,0.37,0.08,0.35,0.5940270065586568,0.33660236533653154,0.5731337571946347,2.9427553596159077,0.20186081884706514,0.5940270065586568,0.37000000000000005,0.63,0.19466362175047058,0.06083816233090518,crystallization_capture
0.59,0.37,0.08,0.35,0.603693030212022,0.33660236533653143,0.5731337571946348,2.947467956993444,0.2048175040477174,0.603693030212022,0.36999999999999994,0.6300000000000001,0.19522229611252617,0.0626902088402512,crystallization_capture
0.6,0.37,0.08,0.35,0.6133590538653874,0.33660236533653165,0.5731337571946347,2.9515841063436534,0.2078067342032143,0.6133590538653874,0.3700000000000001,0.6299999999999999,0.19571067568326517,0.06458434377454225,crystallization_capture
0.61,0.37,0.08,0.35,0.6230250775187527,0.33660236533653165,0.5731337571946347,2.955099084047437,0.2108305203307868,0.6230250775187527,0.3700000000000001,0.6299999999999999,0.19612803091360542,0.06652217540850028,crystallization_capture
0.62,0.37,0.08,0.35,0.6326911011721179,0.33660236533653143,0.5731337571946348,2.958007581422015,0.21389096672563693,0.6326911011721179,0.36999999999999994,0.6300000000000001,0.19647358650342206,0.06850541102647838,crystallization_capture
0.63,0.37,0.08,0.35,0.6423571248254833,0.33660236533653154,0.5731337571946347,2.9603036755361467,0.21699028046814986,0.6423571248254833,0.37000000000000005,0.63,0.19674651814359523,0.07053586440510361,crystallization_capture
0.64,0.37,0.08,0.35,0.6520231484788487,0.33660236533653143,0.5731337571946348,2.9619807957579387,0.22013078187834875,0.6520231484788487,0.36999999999999994,0.6300000000000001,0.1969459489139065,0.07261546411382702,crystallization_capture
0.65,0.37,0.08,0.35,0.661689172132214,0.33660236533653165,0.5731337571946347,2.9630316855313024,0.22331491605820147,0.661689172132214,0.3700000000000001,0.6299999999999999,0.19707094528934932,0.0747462627423417,crystallization_capture
0.66,0.37,0.08,0.35,0.6713551957855792,0.33660236533653154,0.5731337571946347,2.963448358782207,0.22654526568550176,0.6713551957855792,0.37000000000000005,0.63,0.19712051269904818,0.07693044718207101,crystallization_capture
0.67,0.37,0.08,0.35,0.6810212194389447,0.33660236533653165,0.5731337571946347,2.9632220502422695,0.2298245652509454,0.6810212194389447,0.3700000000000001,0.6299999999999999,0.19709359057189357,0.07917035011080542,crystallization_capture
0.68,0.37,0.08,0.35,0.69068724309231,0.33660236533653143,0.5731337571946348,2.9623431588404014,0.233155716963823,0.69068724309231,0.36999999999999994,0.6300000000000001,0.19698904679076656,0.08146846285593276,crystallization_capture
0.6900000000000001,0.37,0.08,0.35,0.7003532667456753,0.33660236533653143,0.5731337571946348,2.9608011831471295,0.23654180859291862,0.7003532667456753,0.36999999999999994,0.6300000000000001,0.19680567146229466,0.08382744984365885,crystallization_capture
0.7000000000000001,0.37,0.08,0.35,0.7100192903990407,0.33660236533653143,0.5731337571946348,2.9585846476533306,0.2399861335595751,0.7100192903990407,0.36999999999999994,0.6300000000000001,0.19654216989075957,0.08625016488054936,crystallization_capture
0.71,0.37,0.08,0.35,0.7196853140524058,0.33660236533653143,0.5731337571946348,2.9556810184154076,0.24349221366189294,0.7196853140524058,0.36999999999999994,0.6300000000000001,0.19619715462213183,0.0887396695614549,crystallization_capture
0.72,0.37,0.08,0.35,0.7293513377057712,0.3366023653365313,0.5731337571946348,2.9520766062894994,0.2470638248857985,0.7293513377057712,0.36999999999999983,0.6300000000000001,0.19576913639604454,0.09129925415676333,crystallization_capture
0.73,0.37,0.08,0.35,0.7390173613591364,0.33660236533653154,0.5731337571946347,2.9477564555909095,0.25070502685439544,0.7390173613591364,0.37000000000000005,0.63,0.19525651380823006,0.09393246140505125,crystallization_capture
0.74,0.37,0.08,0.35,0.7486833850125019,0.3366023653365313,0.5731337571946347,2.942704215528717,0.25442019658709925,0.7486833850125019,0.3699999999999999,0.6300000000000001,0.194657561441407,0.09664311372868296,crystallization_capture
0.75,0.37,0.08,0.35,0.7583494086658671,0.33660236533653154,0.5731337571946347,2.9369019911485976,0.25821406739190605,0.7583494086658671,0.37000000000000005,0.63,0.19397041616591704,0.09943534450520729,crystallization_capture
0.76,0.37,0.08,0.35,0.7680154323192324,0.33660236533653143,0.5731337571946348,2.930330169727352,0.26209177390774746,0.7680154323192324,0.36999999999999994,0.6300000000000001,0.19319306123866498,0.10231363417394149,crystallization_capture
0.77,0.37,0.08,0.35,0.7776814559725977,0.33660236533653154,0.5731337571946347,2.922967217542733,0.26605890456286935,0.7776814559725977,0.37000000000000005,0.63,0.19232330773467354,0.10528285214500635,crystallization_capture
0.78,0.37,0.08,0.35,0.7873474796259631,0.33660236533653154,0.5731337571946348,2.9147894406115267,0.2701215630384528,0.7873474796259631,0.37,0.63,0.1913587727222622,0.10834830572126915,crystallization_capture
0.79,0.37,0.08,0.35,0.7970135032793284,0.33660236533653154,0.5731337571946348,2.9057707012341996,0.27428644075074615,0.7970135032793284,0.37,0.63,0.19029685342981617,0.11151579756167486,crystallization_capture
0.8,0.37,0.08,0.35,0.8066795269326937,0.33660236533653143,0.5731337571946347,2.8958820798436533,0.2785609029274582,0.8066795269326937,0.37,0.63,0.18913469643398595,0.11479169363501987,crystallization_capture
0.81,0.37,0.08,0.35,0.8163455505860591,0.33660236533653154,0.5731337571946348,2.8850914684935534,0.2829530916093668,0.8163455505860591,0.37,0.63,0.18786916060365355,0.11818300417619068,crystallization_capture
0.8200000000000001,0.37,0.08,0.35,0.8260115742394244,0.33660236533653143,0.5731337571946348,2.8733630779913018,0.2874720499355998,0.8260115742394244,0.36999999999999994,0.6300000000000001,0.18649677212813498,0.12169748092054321,crystallization_capture
0.8300000000000001,0.37,0.08,0.35,0.8356775978927897,0.33660236533653143,0.5731337571946348,2.860656834660607,0.29212787348956376,0.8356775978927897,0.36999999999999994,0.6300000000000001,0.18501366939216957,0.12534373494318618,crystallization_capture
0.84,0.37,0.08,0.35,0.8453436215461549,0.33660236533653154,0.5731337571946348,2.8469276342103185,0.2969318964725412,0.8453436215461549,0.37,0.63,0.18341553465799754,0.129131380900072,crystallization_capture
0.85,0.37,0.08,0.35,0.8550096451995203,0.33660236533653154,0.5731337571946347,2.832124407939518,0.3018969233140339,0.8550096451995203,0.37000000000000005,0.63,0.18169750835647447,0.13307121556103726,crystallization_capture
0.86,0.37,0.08,0.35,0.8646756688528856,0.33660236533653154,0.5731337571946348,2.816188938519339,0.3070375204681771,0.8646756688528856,0.37,0.63,0.1798540800821793,0.13717544156513958,crystallization_capture
0.87,0.37,0.08,0.35,0.8743416925062509,0.33660236533653165,0.5731337571946347,2.799054335557837,0.3123703893129317,0.8743416925062509,0.3700000000000001,0.6299999999999999,0.1778789478138122,0.14145795184373444,crystallization_capture
0.88,0.37,0.08,0.35,0.8840077161596163,0.33660236533653143,0.5731337571946348,2.7806430394705783,0.31791485049009643,0.8840077161596163,0.36999999999999994,0.6300000000000001,0.1757648328994159,0.14593469703325795,crystallization_capture
0.89,0.37,0.08,0.35,0.8936737398129815,0.33660236533653154,0.5731337571946347,2.7608641560011074,0.32369348483534116,0.8936737398129815,0.37000000000000005,0.63,0.17350323200228845,0.15062416897764752,crystallization_capture
0.9,0.37,0.08,0.35,0.9033397634663469,0.33660236533653143,0.5731337571946348,2.7396098150792256,0.32973300011345724,0.9033397634663469,0.36999999999999994,0.6300000000000001,0.1710840767504248,0.15554805088037518,crystallization_capture
0.91,0.37,0.08,0.35,0.9130057871197121,0.33660236533653154,0.5731337571946348,2.7167500622074123,0.33606543340901857,0.9130057871197121,0.37,0.63,0.16849525392035947,0.16073211405870116,crystallization_capture
0.92,0.37,0.08,0.35,0.9226718107730775,0.33660236533653154,0.5731337571946348,2.692125458998948,0.34272987081224954,0.9226718107730775,0.37,0.63,0.16572190684575427,0.1662074930255292,crystallization_capture
0.93,0.37,0.08,0.35,0.9323378344264428,0.3366023653365313,0.5731337571946348,2.6655359433502634,0.34977499994038885,0.9323378344264428,0.36999999999999983,0.6300000000000001,0.1627453778016632,0.17201256690274264,crystallization_capture
0.9400000000000001,0.37,0.08,0.35,0.9420038580798081,0.33660236533653165,0.5731337571946347,2.6367232352578815,0.3572630777032147,0.9420038580798081,0.3700000000000001,0.6299999999999999,0.15954152753295503,0.17819586648901636,crystallization_capture
0.9500000000000001,0.37,0.08,0.35,0.9516698817331735,0.33660236533653165,0.5731337571946347,2.6053412968727274,0.36527647371017863,0.9516698817331735,0.3700000000000001,0.6299999999999999,0.15607789544755235,0.18482083944953623,crystallization_capture
0.96,0.37,0.08,0.35,0.9613359053865387,0.33660236533653165,0.5731337571946347,2.5709025524925515,0.37392934417311946,0.9613359053865387,0.3700000000000001,0.6299999999999999,0.15230849305743077,0.19197429993131498,crystallization_capture
0.97,0.37,0.08,0.35,0.971001929039904,0.33660236533653143,0.5731337571946347,2.5326682448950777,0.38339088863971216,0.971001929039904,0.37,0.63,0.14816310729544147,0.19978315854440334,crystallization_capture
0.98,0.37,0.08,0.35,0.9806679526932693,0.33660236533653143,0.5731337571946347,2.4893829532586875,0.39394017357174455,0.9806679526932693,0.37,0.63,0.14352117754125981,0.2084536161822478,crystallization_capture
0.99,0.37,0.08,0.35,0.9903339763466347,0.33660236533653143,0.5731337571946347,2.4384015702661435,0.4061406408291244,0.9903339763466347,0.37,0.63,0.1381250215575095,0.2183951305615403,crystallization_capture
1.0,0.37,0.08,0.35,1.0,0.33660236533653154,0.5731337571946347,2.3672744580235974,0.4224267264873399,1.0,0.37000000000000005,0.63,0.130728443111646,0.23133822906908755,crystallization_capture
0.0,0.38,0.08,0.35,0.03430027343815678,0.3456997265618431,0.5640363959693231,1.4180420222262995,0.024188474601271683,0.03430027343815678,0.37999999999999995,0.62,0.04902839927301994,0.0004891761792271002,dissolution_unstructured_record
0.01,0.38,0.08,0.35,0.04395727070377531,0.345699726561843,0.5640363959693231,1.5084921553878292,0.029139873579570597,0.04395727070377531,0.3799999999999999,0.6200000000000001,0.05530080522851055,0.0007502458768233129,dissolution_unstructured_record
0.02,0.38,0.08,0.35,0.053614267969393725,0.3456997265618431,0.5640363959693231,1.5787965592993571,0.033958946549254465,0.053614267969393725,0.37999999999999995,0.62,0.060413096235820696,0.0010606283573199446,dissolution_low_structure
0.03,0.38,0.08,0.35,0.06327126523501214,0.3456997265618431,0.564036395969323,1.641404871854731,0.03854701927594366,0.06327126523501214,0.38,0.62,0.06513696666314994,0.0014136340478165834,dissolution_low_structure
0.04,0.38,0.08,0.35,0.07292826250063067,0.3456997265618432,0.564036395969323,1.6989622003711882,0.042925182493581876,0.07292826250063067,0.38000000000000006,0.6199999999999999,0.06961966489365112,0.0018057608325486802,dissolution_low_structure
0.05,0.38,0.08,0.35,0.08258525976624909,0.3456997265618432,0.564036395969323,1.7527239656703477,0.047118235035180506,0.08258525976624909,0.38000000000000006,0.6199999999999999,0.07392590607193161,0.002234235655137808,dissolution_low_structure
0.06,0.38,0.08,0.35,0.0922422570318675,0.3456997265618431,0.5640363959693231,1.8034289249744864,0.0511482630418454,0.0922422570318675,0.37999999999999995,0.62,0.078091127599337,0.0026967488055948006,dissolution_low_structure
0.07,0.38,0.08,0.35,0.10189925429748592,0.3456997265618431,0.564036395969323,1.8515646539858521,0.05503413239074747,0.10189925429748592,0.38,0.62,0.08213714201708566,0.0031913366202913594,dissolution_low_structure
0.08,0.38,0.08,0.35,0.111556251563104,0.3456997265618432,0.5640363959693232,1.8974771905535202,0.05879188014405671,0.11155625156310402,0.38,0.62,0.0860784038425767,0.0037163096355738653,dissolution_low_structure
0.09,0.38,0.08,0.35,0.12121324882872253,0.3456997265618432,0.564036395969323,1.9414248146809685,0.06243520115335567,0.12121324882872253,0.38000000000000006,0.6199999999999999,0.08992499316671065,0.004270202632761734,dissolution_low_structure
0.1,0.38,0.08,0.35,0.13087024609434095,0.3456997265618431,0.5640363959693231,1.9836075884717652,0.06597587489326333,0.13087024609434095,0.37999999999999995,0.62,0.09368420731724514,0.004851737708768205,dissolution_low_structure
0.11,0.38,0.08,0.35,0.1405272433599597,0.3456997265618431,0.564036395969323,2.0241849503126303,0.06942411232642334,0.1405272433599597,0.38,0.62,0.09736148184017679,0.005459795976812497,dissolution_low_structure
0.12,0.38,0.08,0.35,0.15018424062557778,0.3456997265618431,0.5640363959693231,2.0632868547010847,0.07278883218947056,0.15018424062557778,0.37999999999999995,0.62,0.10096095702874697,0.006093395347132756,dissolution_low_structure
0.13,0.38,0.08,0.35,0.15984123789119653,0.345699726561843,0.5640363959693231,2.101021171707328,0.07607788062473765,0.15984123789119653,0.3799999999999999,0.6200000000000001,0.10448584348174617,0.006751672763964034,dissolution_low_structure
0.14,0.38,0.08,0.35,0.16949823515681484,0.3456997265618431,0.5640363959693231,2.137478795587813,0.07929820660990572,0.16949823515681484,0.37999999999999995,0.62,0.10793866721621859,0.007433869802046279,dissolution_low_structure
0.15,0.38,0.08,0.35,0.17915523242243336,0.3456997265618432,0.564036395969323,2.1727372859269765,0.08245600311774398,0.17915523242243336,0.38000000000000006,0.6199999999999999,0.11132143927672289,0.008139320851349455,dissolution_low_structure
0.16,0.38,0.08,0.35,0.18881222968805156,0.34569972656184333,0.5640363959693231,2.2068635331167608,0.08555682164061654,0.18881222968805159,0.3800000000000001,0.6199999999999999,0.11463577622015564,0.00886744333124008,dissolution_low_structure
0.17,0.38,0.08,0.35,0.19846922695367009,0.3456997265618431,0.5640363959693231,2.2399157544860326,0.08860566588550582,0.19846922695367009,0.37999999999999995,0.62,0.11788298762222926,0.009617729519869113,dissolution_low_structure
0.18,0.38,0.08,0.35,0.2081262242192884,0.34569972656184333,0.5640363959693231,2.271945018735711,0.09160706905447308,0.20812622421928842,0.3800000000000001,0.6199999999999999,0.12106414084494399,0.010389739685946963,dissolution_low_structure
0.19,0.38,0.08,0.35,0.2177832214849068,0.3456997265618431,0.5640363959693232,2.302996430156947,0.09456515808409875,0.2177832214849068,0.3799999999999999,0.6200000000000001,0.12418010975889038,0.011183096282946831,dissolution_low_structure
0.2,0.38,0.08,0.35,0.22744021875052556,0.3456997265618431,0.5640363959693231,2.333110062426031,0.09748370743985693,0.22744021875052556,0.37999999999999995,0.62,0.12723161191321186,0.011997479019222592,dissolution_low_structure
0.21,0.38,0.08,0.35,0.23709721601614375,0.3456997265618432,0.5640363959693231,2.3623217047355607,0.10036618447896135,0.23709721601614375,0.38,0.62,0.13021923723912032,0.012832620657403988,crystallization_capture
0.22,0.38,0.08,0.35,0.2467542132817624,0.3456997265618431,0.5640363959693231,2.390663465031871,0.10321578795636666,0.2467542132817624,0.37999999999999995,0.62,0.1331434704500738,0.013688303426629682,crystallization_capture
0.23,0.38,0.08,0.35,0.2564112105473806,0.3456997265618431,0.5640363959693231,2.4181642628820614,0.10603548091550233,0.2564112105473806,0.37999999999999995,0.62,0.13600470868255354,0.014564355954349493,crystallization_capture
0.24,0.38,0.08,0.35,0.266068207812999,0.3456997265618431,0.5640363959693231,2.444850235985664,0.10882801895050685,0.266068207812999,0.37999999999999995,0.62,0.13880327549739546,0.015460650642424826,crystallization_capture
0.25,0.38,0.08,0.35,0.2757252050786174,0.3456997265618432,0.5640363959693231,2.4707450783258933,0.11159597463022813,0.2757252050786174,0.38,0.62,0.14153943206595554,0.01637710142638166,crystallization_capture
0.26,0.38,0.08,0.35,0.28538220234423606,0.345699726561843,0.5640363959693231,2.495870323624997,0.11434175872156191,0.28538220234423606,0.3799999999999999,0.6200000000000001,0.14421338615577362,0.01731366186787849,crystallization_capture
0.27,0.38,0.08,0.35,0.2950391996098545,0.3456997265618431,0.5640363959693231,2.520245584606173,0.11706763873011958,0.2950391996098545,0.37999999999999995,0.62,0.14682529937955247,0.018270323539423504,crystallization_capture
0.28,0.38,0.08,0.35,0.3046961968754729,0.3456997265618431,0.5640363959693231,2.543888756223746,0.11977575518191155,0.3046961968754729,0.37999999999999995,0.62,0.14937529306121577,0.019247114667630055,crystallization_capture
0.29,0.38,0.08,0.35,0.31435319414109153,0.3456997265618431,0.5640363959693231,2.5668161892686383,0.12246813599483336,0.31435319414109153,0.37999999999999995,0.62,0.15186345299151838,0.02024409900721406,crystallization_capture
0.3,0.38,0.08,0.35,0.3240101914067097,0.3456997265618431,0.564036395969323,2.5890428394255456,0.12514670922888274,0.3240101914067097,0.38,0.62,0.15428983328492651,0.021261374922807375,crystallization_capture
0.31,0.38,0.08,0.35,0.33366718867232836,0.345699726561843,0.5640363959693231,2.610582395838328,0.12781331445590283,0.33366718867232836,0.3799999999999999,0.6200000000000001,0.15665445950360035,0.022299074659706423,crystallization_capture
0.32,0.38,0.08,0.35,0.3433241859379468,0.3456997265618431,0.564036395969323,2.6314473924505837,0.13046971295071944,0.3433241859379468,0.38,0.62,0.15895733117930533,0.02335736378806654,crystallization_capture
0.33,0.38,0.08,0.35,0.3529811832035652,0.3456997265618431,0.564036395969323,2.6516493047714356,0.1331175968739166,0.3529811832035652,0.38,0.62,0.16119842383711847,0.02443644080793055,crystallization_capture
0.34,0.38,0.08,0.35,0.3626381804691837,0.345699726561843,0.564036395969323,2.6711986342303566,0.13575859759065406,0.3626381804691837,0.37999999999999995,0.6200000000000001,0.16337769060386265,0.02553653690493966,crystallization_capture
0.35000000000000003,0.38,0.08,0.35,0.37229517773480214,0.3456997265618431,0.564036395969323,2.6901049818984357,0.13839429324875993,0.37229517773480214,0.38,0.62,0.1654950634677882,0.02665791584871319,crystallization_capture
0.36,0.38,0.08,0.35,0.3819521750004202,0.3456997265618432,0.5640363959693231,2.708377113044055,0.14102621572190463,0.3819521750004202,0.38,0.62,0.1675504542430719,0.027800874027758448,crystallization_capture
0.37,0.38,0.08,0.35,0.39160917226603864,0.34569972656184333,0.5640363959693231,2.7260230137412473,0.14365585700928715,0.3916091722660387,0.3800000000000001,0.6199999999999999,0.1695437552823842,0.028965740616444698,crystallization_capture
0.38,0.38,0.08,0.35,0.40126616953165706,0.34569972656184333,0.5640363959693231,2.7430499405460997,0.14628467517137914,0.4012661695316571,0.3800000000000001,0.6199999999999999,0.17147483997250224,0.030152877871088883,crystallization_capture
0.39,0.38,0.08,0.35,0.4109231667972757,0.3456997265618432,0.5640363959693231,2.759464464090506,0.1489140998714445,0.4109231667972757,0.38,0.62,0.17334356304124898,0.03136268155359685,crystallization_capture
0.4,0.38,0.08,0.35,0.4205801640628941,0.3456997265618431,0.5640363959693231,2.775272507305705,0.15154553758441633,0.4205801640628941,0.37999999999999995,0.62,0.1751497606985818,0.03259558148240973,crystallization_capture
0.41000000000000003,0.38,0.08,0.35,0.43023716132851253,0.3456997265618431,0.5640363959693231,2.7904793788744797,0.1541803765280092,0.43023716132851253,0.37999999999999995,0.62,0.17689325063015515,0.03385204221175754,crystallization_capture
0.42,0.38,0.08,0.35,0.43989415859413084,0.3456997265618432,0.5640363959693231,2.8050898024159268,0.15681999136543337,0.43989415859413084,0.38,0.62,0.17857383185794862,0.03513256384143873,crystallization_capture
0.43,0.38,0.08,0.35,0.44955115585974925,0.3456997265618432,0.5640363959693231,2.8191079418268123,0.15946574772459235,0.44955115585974925,0.38,0.62,0.18019128447941357,0.036437682960554975,crystallization_capture
0.44,0.38,0.08,0.35,0.45920815312536767,0.3456997265618432,0.5640363959693231,2.832537423135567,0.16211900657504205,0.45920815312536767,0.38,0.62,0.18174536929391594,0.03776797372985491,crystallization_capture
0.45,0.38,0.08,0.35,0.4688651503909861,0.3456997265618432,0.5640363959693231,2.8453813531669376,0.16478112850115312,0.4688651503909861,0.38,0.62,0.18323582732295363,0.039124049108599804,crystallization_capture
0.46,0.38,0.08,0.35,0.4785221476566045,0.34569972656184333,0.5640363959693231,2.857642335264974,0.16745347790777104,0.47852214765660456,0.3800000000000001,0.6199999999999999,0.18466237922859696,0.040506562233183635,crystallization_capture
0.47000000000000003,0.38,0.08,0.35,0.4881791449222229,0.34569972656184333,0.5640363959693231,2.869322482278106,0.1701374271931372,0.488179144922223,0.3800000000000001,0.6199999999999999,0.18602472463279374,0.04191620795613892,crystallization_capture
0.48,0.38,0.08,0.35,0.49783614218784156,0.3456997265618432,0.5640363959693231,2.880423426971186,0.17283436092287469,0.49783614218784156,0.38,0.62,0.187322541338531,0.04335372455566487,crystallization_capture
0.49,0.38,0.08,0.35,0.5074931394534599,0.3456997265618431,0.5640363959693231,2.890946329994413,0.17554568003842555,0.5074931394534599,0.37999999999999995,0.62,0.18855548445229275,0.04481989562745143,crystallization_capture
0.5,0.38,0.08,0.35,0.5171501367190784,0.3456997265618431,0.5640363959693231,2.900891885507221,0.17827280613343324,0.5171501367190784,0.37999999999999995,0.62,0.18972318540578104,0.04631555217237238,crystallization_capture
0.51,0.38,0.08,0.35,0.5268071339846969,0.3456997265618432,0.5640363959693231,2.9102603245256495,0.18101718583218582,0.5268071339846969,0.38,0.62,0.19082525087340607,0.04784157489561129,crystallization_capture
0.52,0.38,0.08,0.35,0.5364641312503153,0.3456997265618431,0.5640363959693231,2.9190514160336605,0.1837802953054011,0.5364641312503153,0.37999999999999995,0.62,0.19186126158058658,0.04939889673501315,crystallization_capture
0.53,0.38,0.08,0.35,0.5461211285159338,0.3456997265618431,0.5640363959693231,2.9272644658718163,0.18656364496034167,0.5461211285159338,0.37999999999999995,0.62,0.19283077099638601,0.05098850563895427,crystallization_capture
0.54,0.38,0.08,0.35,0.5557781257815522,0.3456997265618431,0.5640363959693231,2.9348983133899207,0.18936878434456117,0.5557781257815522,0.37999999999999995,0.62,0.1937333039024114,0.052611447616853706,crystallization_capture
0.55,0.38,0.08,0.35,0.5654351230471706,0.3456997265618431,0.5640363959693231,2.941951325823122,0.1921973073055411,0.5654351230471706,0.37999999999999995,0.62,0.19456835482817336,0.05426883008866782,crystallization_capture
0.56,0.38,0.08,0.35,0.575092120312789,0.3456997265618431,0.5640363959693231,2.9484213903229874,0.1950508574521602,0.575092120312789,0.37999999999999995,0.62,0.1953353863412216,0.05596182556338557,crystallization_capture
0.5700000000000001,0.38,0.08,0.35,0.5847491175784075,0.3456997265618431,0.5640363959693231,2.9543059035454706,0.1979311339684386,0.5847491175784075,0.37999999999999995,0.62,0.1960338271782599,0.0576916756807641,crystallization_capture
0.58,0.38,0.08,0.35,0.5944061148440258,0.3456997265618431,0.5640363959693231,2.9596017586658228,0.2008398978354378,0.5944061148440258,0.37999999999999995,0.62,0.19666307020107554,0.059459695655411135,crystallization_capture
0.59,0.38,0.08,0.35,0.6040631121096443,0.3456997265618431,0.5640363959693231,2.9643053296556108,0.20377897852372162,0.6040631121096443,0.37999999999999995,0.62,0.1972224701584091,0.06126727916795704,crystallization_capture
0.6,0.38,0.08,0.35,0.6137201093752628,0.3456997265618431,0.5640363959693231,2.968412452618074,0.20675028122657796,0.6137201093752628,0.37999999999999995,0.62,0.19771134123177714,0.0631159037546124,crystallization_capture
