leakage,recovery,q_star,eta_star,floor_bound,coherence_floor,passes_99p1_target
0.011,0.56,0.43999999999999995,0.011000000000000001,0.019642857142857142,0.9803571428571428,0
0.011,0.5700000000000001,0.43,0.011000000000000001,0.01929824561403509,0.980701754385965,0
0.011,0.5800000000000001,0.41999999999999993,0.011000000000000001,0.01896551724137931,0.9810344827586207,0
0.011,0.59,0.41000000000000003,0.011000000000000001,0.018644067796610174,0.9813559322033898,0
0.011,0.6,0.4,0.011000000000000001,0.018333333333333337,0.9816666666666667,0
0.011,0.61,0.39,0.011000000000000001,0.018032786885245903,0.9819672131147541,0
0.011,0.62,0.38,0.011000000000000001,0.017741935483870968,0.9822580645161291,0
0.011,0.63,0.36999999999999994,0.011000000000000001,0.017460317460317457,0.9825396825396825,0
0.011,0.64,0.36,0.011000000000000001,0.0171875,0.9828125,0
0.011,0.65,0.35,0.011000000000000001,0.016923076923076923,0.9830769230769231,0
0.011,0.66,0.3399999999999999,0.011000000000000001,0.016666666666666666,0.9833333333333333,0
0.011,0.67,0.32999999999999996,0.011000000000000001,0.016417910447761194,0.9835820895522388,0
0.011,0.68,0.32,0.011000000000000001,0.016176470588235296,0.9838235294117647,0
0.011,0.6900000000000001,0.3099999999999999,0.011000000000000001,0.015942028985507246,0.9840579710144928,0
0.011,0.7000000000000001,0.29999999999999993,0.011000000000000001,0.015714285714285715,0.9842857142857143,0
0.011,0.7100000000000001,0.29,0.011000000000000001,0.015492957746478875,0.9845070422535211,0
0.011,0.72,0.28,0.011000000000000001,0.015277777777777779,0.9847222222222223,0
0.011,0.73,0.2700000000000001,0.011000000000000001,0.015068493150684934,0.9849315068493151,0
0.011,0.74,0.26,0.011000000000000001,0.014864864864864866,0.9851351351351352,0
0.011,0.75,0.25,0.011000000000000001,0.014666666666666668,0.9853333333333333,0
0.011,0.76,0.24,0.011000000000000001,0.014473684210526317,0.9855263157894737,0
0.011,0.77,0.22999999999999995,0.011000000000000001,0.014285714285714287,0.9857142857142858,0
0.011,0.78,0.21999999999999997,0.011000000000000001,0.014102564102564103,0.985897435897436,0
0.011,0.79,0.20999999999999994,0.011000000000000001,0.013924050632911394,0.9860759493670886,0
0.011,0.8,0.19999999999999993,0.011000000000000001,0.01375,0.98625,0
0.011,0.81,0.18999999999999992,0.011000000000000001,0.013580246913580247,0.9864197530864197,0
0.011,0.8200000000000001,0.17999999999999994,0.011000000000000001,0.013414634146341463,0.9865853658536585,0
0.011,0.8300000000000001,0.16999999999999993,0.011000000000000001,0.01325301204819277,0.9867469879518073,0
0.011,0.8400000000000001,0.15999999999999992,0.011000000000000001,0.013095238095238096,0.986904761904762,0
0.011,0.85,0.15000000000000002,0.011000000000000001,0.012941176470588237,0.9870588235294118,0
0.011,0.86,0.14,0.011000000000000001,0.012790697674418606,0.9872093023255814,0
0.011,0.87,0.13000000000000003,0.011000000000000001,0.012643678160919542,0.9873563218390805,0
0.011,0.88,0.12,0.011000000000000001,0.0125,0.9875,0
0.011,0.89,0.10999999999999999,0.011000000000000001,0.012359550561797755,0.9876404494382023,0
0.011,0.9,0.09999999999999996,0.011000000000000001,0.012222222222222223,0.9877777777777778,0
0.011,0.91,0.08999999999999996,0.011000000000000001,0.012087912087912088,0.987912087912088,0
0.011,0.92,0.07999999999999997,0.011000000000000001,0.011956521739130435,0.9880434782608696,0
0.011,0.93,0.06999999999999995,0.011000000000000001,0.011827956989247313,0.9881720430107527,0
0.011,0.9400000000000001,0.05999999999999994,0.011000000000000001,0.01170212765957447,0.9882978723404255,0
0.011,0.9500000000000001,0.04999999999999993,0.011000000000000001,0.011578947368421053,0.988421052631579,0
0.011,0.9600000000000001,0.039999999999999925,0.011000000000000001,0.011458333333333334,0.9885416666666667,0
0.011,0.97,0.03000000000000003,0.011000000000000001,0.011340206185567012,0.988659793814433,0
0.011,0.98,0.020000000000000014,0.011000000000000001,0.011224489795918368,0.9887755102040816,0
0.011,0.99,0.010000000000000009,0.011000000000000001,0.011111111111111112,0.9888888888888889,0
0.011,1.0,0.0,0.011000000000000001,0.011000000000000001,0.989,0
0.01125,0.01,0.99,0.01125,1.124999999999999,-0.12499999999999889,0
0.01125,0.02,0.9800000000000001,0.01125,0.5625000000000026,0.43749999999999745,0
0.01125,0.03,0.97,0.01125,0.37499999999999967,0.6250000000000003,0
0.01125,0.04,0.96,0.01125,0.2812499999999997,0.7187500000000002,0
0.01125,0.05,0.9499999999999998,0.01125,0.22499999999999928,0.7750000000000007,0
0.01125,0.060000000000000005,0.94,0.01125,0.18749999999999983,0.8125000000000002,0
0.01125,0.06999999999999999,0.9300000000000002,0.01125,0.1607142857142861,0.839285714285714,0
0.01125,0.08,0.92,0.01125,0.14062500000000006,0.859375,0
0.01125,0.09,0.91,0.01125,0.12500000000000003,0.875,0
0.01125,0.09999999999999999,0.8999999999999999,0.01125,0.11249999999999989,0.8875000000000001,0
0.01125,0.11,0.89,0.01125,0.10227272727272728,0.8977272727272727,0
0.01125,0.12,0.8800000000000001,0.01125,0.09375000000000008,0.9062499999999999,0
0.01125,0.13,0.8699999999999999,0.01125,0.08653846153846145,0.9134615384615385,0
0.01125,0.14,0.86,0.01125,0.08035714285714285,0.9196428571428572,0
0.01125,0.15000000000000002,0.8500000000000001,0.01125,0.07500000000000004,0.9249999999999999,0
0.01125,0.16,0.84,0.01125,0.07031249999999999,0.9296875,0
0.01125,0.17,0.8300000000000001,0.01125,0.06617647058823532,0.9338235294117647,0
0.01125,0.18000000000000002,0.82,0.01125,0.06249999999999998,0.9375,0
0.01125,0.19,0.81,0.01125,0.05921052631578949,0.9407894736842105,0
0.01125,0.2,0.7999999999999999,0.01125,0.05624999999999998,0.94375,0
0.01125,0.21000000000000002,0.79,0.01125,0.053571428571428575,0.9464285714285714,0
0.01125,0.22,0.78,0.01125,0.05113636363636364,0.9488636363636364,0
0.01125,0.23,0.77,0.01125,0.04891304347826087,0.9510869565217391,0
0.01125,0.24000000000000002,0.7599999999999999,0.01125,0.04687499999999998,0.953125,0
0.01125,0.25,0.7499999999999999,0.01125,0.04499999999999998,0.9550000000000001,0
0.01125,0.26,0.74,0.01125,0.04326923076923077,0.9567307692307693,0
0.01125,0.27,0.73,0.01125,0.041666666666666664,0.9583333333333334,0
0.01125,0.28,0.72,0.01125,0.040178571428571425,0.9598214285714286,0
0.01125,0.29000000000000004,0.7099999999999999,0.01125,0.03879310344827584,0.9612068965517242,0
0.01125,0.3,0.7000000000000001,0.01125,0.037500000000000006,0.9625,0
0.01125,0.31,0.69,0.01125,0.03629032258064516,0.9637096774193549,0
0.01125,0.32,0.6799999999999998,0.01125,0.03515624999999998,0.96484375,0
0.01125,0.33,0.6699999999999999,0.01125,0.03409090909090908,0.9659090909090909,0
0.01125,0.34,0.66,0.01125,0.03308823529411765,0.9669117647058824,0
0.01125,0.35000000000000003,0.6499999999999999,0.01125,0.03214285714285713,0.9678571428571429,0
0.01125,0.36000000000000004,0.6399999999999999,0.01125,0.03124999999999999,0.96875,0
0.01125,0.37,0.63,0.01125,0.030405405405405404,0.9695945945945946,0
0.01125,0.38,0.6200000000000001,0.01125,0.029605263157894746,0.9703947368421053,0
0.01125,0.39,0.61,0.01125,0.028846153846153844,0.9711538461538461,0
0.01125,0.4,0.6000000000000001,0.01125,0.028125000000000004,0.971875,0
0.01125,0.41000000000000003,0.5900000000000001,0.01125,0.027439024390243906,0.9725609756097561,0
0.01125,0.42000000000000004,0.58,0.01125,0.02678571428571428,0.9732142857142857,0
0.01125,0.43,0.5700000000000001,0.01125,0.02616279069767442,0.9738372093023255,0
0.01125,0.44,0.56,0.01125,0.02556818181818182,0.9744318181818182,0
0.01125,0.45,0.55,0.01125,0.025,0.975,0
0.01125,0.46,0.54,0.01125,0.024456521739130436,0.9755434782608695,0
0.01125,0.47000000000000003,0.53,0.01125,0.023936170212765957,0.976063829787234,0
0.01125,0.48000000000000004,0.5200000000000001,0.01125,0.023437500000000007,0.9765625,0
0.01125,0.49,0.51,0.01125,0.02295918367346939,0.9770408163265306,0
0.01125,0.5,0.5000000000000001,0.01125,0.022500000000000003,0.9775,0
0.01125,0.51,0.48999999999999994,0.01125,0.022058823529411763,0.9779411764705882,0
0.01125,0.52,0.48,0.01125,0.021634615384615384,0.9783653846153846,0
0.01125,0.53,0.47000000000000003,0.01125,0.02122641509433962,0.9787735849056604,0
0.01125,0.54,0.46,0.01125,0.020833333333333332,0.9791666666666666,0
0.01125,0.55,0.45,0.01125,0.02045454545454545,0.9795454545454545,0
0.01125,0.56,0.43999999999999995,0.01125,0.020089285714285712,0.9799107142857143,0
0.01125,0.5700000000000001,0.43,0.01125,0.019736842105263153,0.9802631578947368,0
0.01125,0.5800000000000001,0.41999999999999993,0.01125,0.019396551724137928,0.9806034482758621,0
0.01125,0.59,0.41000000000000003,0.01125,0.019067796610169493,0.9809322033898306,0
0.01125,0.6,0.4,0.01125,0.01875,0.98125,0
0.01125,0.61,0.39,0.01125,0.018442622950819672,0.9815573770491803,0
0.01125,0.62,0.38,0.01125,0.01814516129032258,0.9818548387096774,0
0.01125,0.63,0.36999999999999994,0.01125,0.017857142857142853,0.9821428571428571,0
0.01125,0.64,0.36,0.01125,0.017578125,0.982421875,0
0.01125,0.65,0.35,0.01125,0.017307692307692305,0.9826923076923076,0
0.01125,0.66,0.3399999999999999,0.01125,0.01704545454545454,0.9829545454545454,0
0.01125,0.67,0.32999999999999996,0.01125,0.016791044776119403,0.9832089552238806,0
0.01125,0.68,0.32,0.01125,0.016544117647058824,0.9834558823529411,0
0.01125,0.6900000000000001,0.3099999999999999,0.01125,0.016304347826086953,0.9836956521739131,0
0.01125,0.7000000000000001,0.29999999999999993,0.01125,0.01607142857142857,0.9839285714285715,0
0.01125,0.7100000000000001,0.29,0.01125,0.01584507042253521,0.9841549295774648,0
0.01125,0.72,0.28,0.01125,0.015625,0.984375,0
0.01125,0.73,0.2700000000000001,0.01125,0.015410958904109588,0.9845890410958904,0
0.01125,0.74,0.26,0.01125,0.015202702702702702,0.9847972972972973,0
0.01125,0.75,0.25,0.01125,0.015,0.985,0
0.01125,0.76,0.24,0.01125,0.014802631578947368,0.9851973684210527,0
0.01125,0.77,0.22999999999999995,0.01125,0.01461038961038961,0.9853896103896104,0
0.01125,0.78,0.21999999999999997,0.01125,0.014423076923076922,0.9855769230769231,0
0.01125,0.79,0.20999999999999994,0.01125,0.014240506329113924,0.9857594936708861,0
0.01125,0.8,0.19999999999999993,0.01125,0.014062499999999999,0.9859375,0
0.01125,0.81,0.18999999999999992,0.01125,0.013888888888888888,0.9861111111111112,0
0.01125,0.8200000000000001,0.17999999999999994,0.01125,0.01371951219512195,0.9862804878048781,0
0.01125,0.8300000000000001,0.16999999999999993,0.01125,0.013554216867469878,0.9864457831325302,0
0.01125,0.8400000000000001,0.15999999999999992,0.01125,0.01339285714285714,0.9866071428571429,0
0.01125,0.85,0.15000000000000002,0.01125,0.013235294117647059,0.986764705882353,0
0.01125,0.86,0.14,0.01125,0.013081395348837208,0.9869186046511628,0
0.01125,0.87,0.13000000000000003,0.01125,0.01293103448275862,0.9870689655172413,0
0.01125,0.88,0.12,0.01125,0.012784090909090908,0.9872159090909091,0
0.01125,0.89,0.10999999999999999,0.01125,0.012640449438202247,0.9873595505617978,0
0.01125,0.9,0.09999999999999996,0.01125,0.012499999999999999,0.9875,0
0.01125,0.91,0.08999999999999996,0.01125,0.012362637362637362,0.9876373626373627,0
0.01125,0.92,0.07999999999999997,0.01125,0.012228260869565216,0.9877717391304348,0
0.01125,0.93,0.06999999999999995,0.01125,0.012096774193548387,0.9879032258064516,0
0.01125,0.9400000000000001,0.05999999999999994,0.01125,0.011968085106382977,0.988031914893617,0
0.01125,0.9500000000000001,0.04999999999999993,0.01125,0.011842105263157893,0.9881578947368421,0
0.01125,0.9600000000000001,0.039999999999999925,0.01125,0.011718749999999998,0.98828125,0
0.01125,0.97,0.03000000000000003,0.01125,0.011597938144329897,0.9884020618556701,0
0.01125,0.98,0.020000000000000014,0.01125,0.011479591836734694,0.9885204081632653,0
0.01125,0.99,0.010000000000000009,0.01125,0.011363636363636364,0.9886363636363636,0
0.01125,1.0,0.0,0.01125,0.01125,0.98875,0
0.0115,0.01,0.99,0.0115,1.149999999999999,-0.14999999999999902,0
0.0115,0.02,0.9800000000000001,0.0115,0.5750000000000026,0.4249999999999974,0
0.0115,0.03,0.97,0.0115,0.38333333333333297,0.616666666666667,0
0.0115,0.04,0.96,0.0115,0.28749999999999976,0.7125000000000002,0
0.0115,0.05,0.9499999999999998,0.0115,0.2299999999999993,0.7700000000000007,0
0.0115,0.060000000000000005,0.94,0.0115,0.19166666666666649,0.8083333333333336,0
0.0115,0.06999999999999999,0.9300000000000002,0.0115,0.16428571428571465,0.8357142857142854,0
0.0115,0.08,0.92,0.0115,0.14375000000000007,0.85625,0
0.0115,0.09,0.91,0.0115,0.12777777777777782,0.8722222222222222,0
0.0115,0.09999999999999999,0.8999999999999999,0.0115,0.1149999999999999,0.8850000000000001,0
0.0115,0.11,0.89,0.0115,0.10454545454545455,0.8954545454545455,0
0.0115,0.12,0.8800000000000001,0.0115,0.09583333333333342,0.9041666666666666,0
0.0115,0.13,0.8699999999999999,0.0115,0.08846153846153838,0.9115384615384616,0
0.0115,0.14,0.86,0.0115,0.08214285714285713,0.9178571428571429,0
0.0115,0.15000000000000002,0.8500000000000001,0.0115,0.07666666666666672,0.9233333333333333,0
0.0115,0.16,0.84,0.0115,0.07187499999999998,0.928125,0
0.0115,0.17,0.8300000000000001,0.0115,0.06764705882352944,0.9323529411764706,0
0.0115,0.18000000000000002,0.82,0.0115,0.06388888888888887,0.9361111111111111,0
0.0115,0.19,0.81,0.0115,0.0605263157894737,0.9394736842105263,0
0.0115,0.2,0.7999999999999999,0.0115,0.05749999999999998,0.9425,0
0.0115,0.21000000000000002,0.79,0.0115,0.05476190476190477,0.9452380952380952,0
0.0115,0.22,0.78,0.0115,0.052272727272727276,0.9477272727272728,0
0.0115,0.23,0.77,0.0115,0.05,0.95,0
0.0115,0.24000000000000002,0.7599999999999999,0.0115,0.04791666666666664,0.9520833333333334,0
0.0115,0.25,0.7499999999999999,0.0115,0.04599999999999998,0.9540000000000001,0
0.0115,0.26,0.74,0.0115,0.044230769230769226,0.9557692307692308,0
0.0115,0.27,0.73,0.0115,0.04259259259259259,0.9574074074074074,0
0.0115,0.28,0.72,0.0115,0.041071428571428564,0.9589285714285715,0
0.0115,0.29000000000000004,0.7099999999999999,0.0115,0.039655172413793086,0.9603448275862069,0
0.0115,0.3,0.7000000000000001,0.0115,0.038333333333333344,0.9616666666666667,0
0.0115,0.31,0.69,0.0115,0.03709677419354838,0.9629032258064516,0
0.0115,0.32,0.6799999999999998,0.0115,0.03593749999999998,0.9640625,0
0.0115,0.33,0.6699999999999999,0.0115,0.03484848484848484,0.9651515151515152,0
0.0115,0.34,0.66,0.0115,0.03382352941176471,0.9661764705882353,0
0.0115,0.35000000000000003,0.6499999999999999,0.0115,0.03285714285714285,0.9671428571428572,0
0.0115,0.36000000000000004,0.6399999999999999,0.0115,0.031944444444444435,0.9680555555555556,0
0.0115,0.37,0.63,0.0115,0.03108108108108108,0.9689189189189189,0
0.0115,0.38,0.6200000000000001,0.0115,0.03026315789473685,0.9697368421052631,0
0.0115,0.39,0.61,0.0115,0.029487179487179487,0.9705128205128205,0
0.0115,0.4,0.6000000000000001,0.0115,0.028750000000000005,0.97125,0
0.0115,0.41000000000000003,0.5900000000000001,0.0115,0.028048780487804882,0.9719512195121951,0
0.0115,0.42000000000000004,0.58,0.0115,0.027380952380952377,0.9726190476190476,0
0.0115,0.43,0.5700000000000001,0.0115,0.02674418604651163,0.9732558139534884,0
0.0115,0.44,0.56,0.0115,0.026136363636363638,0.9738636363636364,0
0.0115,0.45,0.55,0.0115,0.025555555555555557,0.9744444444444444,0
0.0115,0.46,0.54,0.0115,0.025,0.975,0
0.0115,0.47000000000000003,0.53,0.0115,0.02446808510638298,0.975531914893617,0
0.0115,0.48000000000000004,0.5200000000000001,0.0115,0.02395833333333334,0.9760416666666667,0
0.0115,0.49,0.51,0.0115,0.02346938775510204,0.976530612244898,0
0.0115,0.5,0.5000000000000001,0.0115,0.023000000000000003,0.977,0
0.0115,0.51,0.48999999999999994,0.0115,0.022549019607843137,0.9774509803921568,0
0.0115,0.52,0.48,0.0115,0.022115384615384613,0.9778846153846154,0
0.0115,0.53,0.47000000000000003,0.0115,0.02169811320754717,0.9783018867924528,0
0.0115,0.54,0.46,0.0115,0.021296296296296296,0.9787037037037037,0
0.0115,0.55,0.45,0.0115,0.02090909090909091,0.9790909090909091,0
0.0115,0.56,0.43999999999999995,0.0115,0.020535714285714282,0.9794642857142857,0
0.0115,0.5700000000000001,0.43,0.0115,0.020175438596491225,0.9798245614035088,0
0.0115,0.5800000000000001,0.41999999999999993,0.0115,0.01982758620689655,0.9801724137931035,0
0.0115,0.59,0.41000000000000003,0.0115,0.019491525423728815,0.9805084745762712,0
0.0115,0.6,0.4,0.0115,0.01916666666666667,0.9808333333333333,0
0.0115,0.61,0.39,0.0115,0.018852459016393444,0.9811475409836066,0
0.0115,0.62,0.38,0.0115,0.018548387096774192,0.9814516129032258,0
0.0115,0.63,0.36999999999999994,0.0115,0.01825396825396825,0.9817460317460317,0
0.0115,0.64,0.36,0.0115,0.01796875,0.98203125,0
0.0115,0.65,0.35,0.0115,0.01769230769230769,0.9823076923076923,0
0.0115,0.66,0.3399999999999999,0.0115,0.01742424242424242,0.9825757575757575,0
0.0115,0.67,0.32999999999999996,0.0115,0.017164179104477612,0.9828358208955223,0
0.0115,0.68,0.32,0.0115,0.016911764705882355,0.9830882352941176,0
0.0115,0.6900000000000001,0.3099999999999999,0.0115,0.016666666666666663,0.9833333333333334,0
0.0115,0.7000000000000001,0.29999999999999993,0.0115,0.016428571428571428,0.9835714285714285,0
0.0115,0.7100000000000001,0.29,0.0115,0.01619718309859155,0.9838028169014085,0
0.0115,0.72,0.28,0.0115,0.01597222222222222,0.9840277777777777,0
0.0115,0.73,0.2700000000000001,0.0115,0.015753424657534248,0.9842465753424657,0
0.0115,0.74,0.26,0.0115,0.01554054054054054,0.9844594594594595,0
0.0115,0.75,0.25,0.0115,0.015333333333333332,0.9846666666666667,0
0.0115,0.76,0.24,0.0115,0.015131578947368421,0.9848684210526316,0
0.0115,0.77,0.22999999999999995,0.0115,0.014935064935064935,0.9850649350649351,0
0.0115,0.78,0.21999999999999997,0.0115,0.014743589743589743,0.9852564102564103,0
0.0115,0.79,0.20999999999999994,0.0115,0.014556962025316455,0.9854430379746836,0
0.0115,0.8,0.19999999999999993,0.0115,0.014374999999999999,0.985625,0
0.0115,0.81,0.18999999999999992,0.0115,0.01419753086419753,0.9858024691358025,0
0.0115,0.8200000000000001,0.17999999999999994,0.0115,0.014024390243902438,0.9859756097560975,0
0.0115,0.8300000000000001,0.16999999999999993,0.0115,0.013855421686746987,0.986144578313253,0
0.0115,0.8400000000000001,0.15999999999999992,0.0115,0.013690476190476189,0.9863095238095239,0
0.0115,0.85,0.15000000000000002,0.0115,0.013529411764705882,0.9864705882352941,0
0.0115,0.86,0.14,0.0115,0.013372093023255814,0.9866279069767442,0
0.0115,0.87,0.13000000000000003,0.0115,0.013218390804597701,0.9867816091954023,0
0.0115,0.88,0.12,0.0115,0.013068181818181817,0.9869318181818182,0
0.0115,0.89,0.10999999999999999,0.0115,0.012921348314606741,0.9870786516853932,0
0.0115,0.9,0.09999999999999996,0.0115,0.012777777777777777,0.9872222222222222,0
0.0115,0.91,0.08999999999999996,0.0115,0.012637362637362638,0.9873626373626374,0
0.0115,0.92,0.07999999999999997,0.0115,0.012499999999999999,0.9875,0
0.0115,0.93,0.06999999999999995,0.0115,0.012365591397849462,0.9876344086021506,0
0.0115,0.9400000000000001,0.05999999999999994,0.0115,0.012234042553191488,0.9877659574468085,0
0.0115,0.9500000000000001,0.04999999999999993,0.0115,0.012105263157894735,0.9878947368421053,0
0.0115,0.9600000000000001,0.039999999999999925,0.0115,0.011979166666666666,0.9880208333333333,0
0.0115,0.97,0.03000000000000003,0.0115,0.011855670103092783,0.9881443298969073,0
0.0115,0.98,0.020000000000000014,0.0115,0.01173469387755102,0.988265306122449,0
0.0115,0.99,0.010000000000000009,0.0115,0.011616161616161616,0.9883838383838384,0
0.0115,1.0,0.0,0.0115,0.0115,0.9885,0
0.01175,0.01,0.99,0.01175,1.174999999999999,-0.17499999999999893,0
0.01175,0.02,0.9800000000000001,0.01175,0.5875000000000027,0.4124999999999973,0
0.01175,0.03,0.97,0.01175,0.39166666666666633,0.6083333333333336,0
0.01175,0.04,0.96,0.01175,0.29374999999999973,0.7062500000000003,0
0.01175,0.05,0.9499999999999998,0.01175,0.23499999999999927,0.7650000000000008,0
0.01175,0.060000000000000005,0.94,0.01175,0.19583333333333316,0.8041666666666668,0
0.01175,0.06999999999999999,0.9300000000000002,0.01175,0.16785714285714323,0.8321428571428567,0
0.01175,0.08,0.92,0.01175,0.14687500000000006,0.8531249999999999,0
0.01175,0.09,0.91,0.01175,0.1305555555555556,0.8694444444444445,0
0.01175,0.09999999999999999,0.8999999999999999,0.01175,0.1174999999999999,0.8825000000000001,0
0.01175,0.11,0.89,0.01175,0.10681818181818183,0.8931818181818182,0
0.01175,0.12,0.8800000000000001,0.01175,0.09791666666666676,0.9020833333333332,0
0.01175,0.13,0.8699999999999999,0.01175,0.0903846153846153,0.9096153846153847,0
0.01175,0.14,0.86,0.01175,0.08392857142857142,0.9160714285714285,0
0.01175,0.15000000000000002,0.8500000000000001,0.01175,0.07833333333333338,0.9216666666666666,0
0.01175,0.16,0.84,0.01175,0.07343749999999999,0.9265625,0
0.01175,0.17,0.8300000000000001,0.01175,0.06911764705882356,0.9308823529411765,0
0.01175,0.18000000000000002,0.82,0.01175,0.06527777777777775,0.9347222222222222,0
0.01175,0.19,0.81,0.01175,0.061842105263157914,0.9381578947368421,0
0.01175,0.2,0.7999999999999999,0.01175,0.05874999999999998,0.94125,0
0.01175,0.21000000000000002,0.79,0.01175,0.05595238095238096,0.944047619047619,0
0.01175,0.22,0.78,0.01175,0.05340909090909091,0.946590909090909,0
0.01175,0.23,0.77,0.01175,0.051086956521739134,0.9489130434782609,0
0.01175,0.24000000000000002,0.7599999999999999,0.01175,0.04895833333333331,0.9510416666666667,0
0.01175,0.25,0.7499999999999999,0.01175,0.04699999999999998,0.9530000000000001,0
0.01175,0.26,0.74,0.01175,0.04519230769230769,0.9548076923076924,0
0.01175,0.27,0.73,0.01175,0.04351851851851852,0.9564814814814815,0
0.01175,0.28,0.72,0.01175,0.04196428571428571,0.9580357142857143,0
0.01175,0.29000000000000004,0.7099999999999999,0.01175,0.04051724137931032,0.9594827586206897,0
0.01175,0.3,0.7000000000000001,0.01175,0.039166666666666676,0.9608333333333333,0
0.01175,0.31,0.69,0.01175,0.037903225806451606,0.9620967741935484,0
0.01175,0.32,0.6799999999999998,0.01175,0.03671874999999998,0.96328125,0
0.01175,0.33,0.6699999999999999,0.01175,0.0356060606060606,0.9643939393939394,0
0.01175,0.34,0.66,0.01175,0.03455882352941177,0.9654411764705882,0
0.01175,0.35000000000000003,0.6499999999999999,0.01175,0.033571428571428565,0.9664285714285714,0
0.01175,0.36000000000000004,0.6399999999999999,0.01175,0.03263888888888888,0.9673611111111111,0
0.01175,0.37,0.63,0.01175,0.03175675675675676,0.9682432432432433,0
0.01175,0.38,0.6200000000000001,0.01175,0.030921052631578957,0.969078947368421,0
0.01175,0.39,0.61,0.01175,0.03012820512820513,0.9698717948717949,0
0.01175,0.4,0.6000000000000001,0.01175,0.029375000000000005,0.970625,0
0.01175,0.41000000000000003,0.5900000000000001,0.01175,0.02865853658536586,0.9713414634146341,0
0.01175,0.42000000000000004,0.58,0.01175,0.027976190476190474,0.9720238095238095,0
0.01175,0.43,0.5700000000000001,0.01175,0.027325581395348842,0.9726744186046512,0
0.01175,0.44,0.56,0.01175,0.026704545454545457,0.9732954545454545,0
0.01175,0.45,0.55,0.01175,0.026111111111111113,0.9738888888888889,0
0.01175,0.46,0.54,0.01175,0.025543478260869567,0.9744565217391304,0
0.01175,0.47000000000000003,0.53,0.01175,0.025,0.975,0
0.01175,0.48000000000000004,0.5200000000000001,0.01175,0.024479166666666673,0.9755208333333333,0
0.01175,0.49,0.51,0.01175,0.023979591836734693,0.9760204081632653,0
0.01175,0.5,0.5000000000000001,0.01175,0.023500000000000007,0.9765,0
0.01175,0.51,0.48999999999999994,0.01175,0.023039215686274508,0.9769607843137255,0
0.01175,0.52,0.48,0.01175,0.022596153846153846,0.9774038461538461,0
0.01175,0.53,0.47000000000000003,0.01175,0.022169811320754716,0.9778301886792453,0
0.01175,0.54,0.46,0.01175,0.02175925925925926,0.9782407407407407,0
0.01175,0.55,0.45,0.01175,0.021363636363636362,0.9786363636363636,0
0.01175,0.56,0.43999999999999995,0.01175,0.020982142857142855,0.9790178571428572,0
0.01175,0.5700000000000001,0.43,0.01175,0.020614035087719296,0.9793859649122807,0
0.01175,0.5800000000000001,0.41999999999999993,0.01175,0.02025862068965517,0.9797413793103449,0
0.01175,0.59,0.41000000000000003,0.01175,0.019915254237288137,0.9800847457627119,0
0.01175,0.6,0.4,0.01175,0.019583333333333335,0.9804166666666667,0
0.01175,0.61,0.39,0.01175,0.019262295081967213,0.9807377049180328,0
0.01175,0.62,0.38,0.01175,0.018951612903225806,0.9810483870967742,0
0.01175,0.63,0.36999999999999994,0.01175,0.018650793650793647,0.9813492063492063,0
0.01175,0.64,0.36,0.01175,0.018359375,0.981640625,0
0.01175,0.65,0.35,0.01175,0.018076923076923077,0.9819230769230769,0
0.01175,0.66,0.3399999999999999,0.01175,0.0178030303030303,0.9821969696969697,0
0.01175,0.67,0.32999999999999996,0.01175,0.01753731343283582,0.9824626865671642,0
0.01175,0.68,0.32,0.01175,0.017279411764705883,0.9827205882352941,0
0.01175,0.6900000000000001,0.3099999999999999,0.01175,0.017028985507246373,0.9829710144927536,0
0.01175,0.7000000000000001,0.29999999999999993,0.01175,0.016785714285714286,0.9832142857142857,0
0.01175,0.7100000000000001,0.29,0.01175,0.01654929577464789,0.9834507042253521,0
0.01175,0.72,0.28,0.01175,0.016319444444444445,0.9836805555555556,0
0.01175,0.73,0.2700000000000001,0.01175,0.016095890410958904,0.9839041095890411,0
0.01175,0.74,0.26,0.01175,0.01587837837837838,0.9841216216216216,0
0.01175,0.75,0.25,0.01175,0.015666666666666666,0.9843333333333333,0
0.01175,0.76,0.24,0.01175,0.015460526315789473,0.9845394736842106,0
0.01175,0.77,0.22999999999999995,0.01175,0.01525974025974026,0.9847402597402597,0
0.01175,0.78,0.21999999999999997,0.01175,0.015064102564102564,0.9849358974358975,0
0.01175,0.79,0.20999999999999994,0.01175,0.014873417721518987,0.985126582278481,0
0.01175,0.8,0.19999999999999993,0.01175,0.0146875,0.9853125,0
0.01175,0.81,0.18999999999999992,0.01175,0.014506172839506172,0.9854938271604938,0
0.01175,0.8200000000000001,0.17999999999999994,0.01175,0.014329268292682926,0.9856707317073171,0
0.01175,0.8300000000000001,0.16999999999999993,0.01175,0.014156626506024094,0.9858433734939759,0
0.01175,0.8400000000000001,0.15999999999999992,0.01175,0.013988095238095237,0.9860119047619048,0
0.01175,0.85,0.15000000000000002,0.01175,0.013823529411764707,0.9861764705882353,0
0.01175,0.86,0.14,0.01175,0.01366279069767442,0.9863372093023256,0
0.01175,0.87,0.13000000000000003,0.01175,0.013505747126436781,0.9864942528735632,0
0.01175,0.88,0.12,0.01175,0.013352272727272727,0.9866477272727273,0
0.01175,0.89,0.10999999999999999,0.01175,0.013202247191011237,0.9867977528089887,0
0.01175,0.9,0.09999999999999996,0.01175,0.013055555555555555,0.9869444444444444,0
