policy,step,mean_compactness,mean_expansion,mean_curvature,future_entropy_bits,admissible_mass,singular_mass,triggered_mass,geometry_record_mi_bits,interior_clock_record_mi_bits,early_privacy_leakage_bits,late_decodable_bits,cumulative_late_decodable_bits,floor_bits,privacy_epsilon_bits,floor_violation,privacy_violation
quantum_completion,12,0.425975049625203,-0.39906027359011204,1.2926054299905307,6.944042629572964,1.0,0.0,0.15410074374393545,1.4955924807207694,0.0,0.0027738133873908373,0.22241997516810172,0.875228272010114,1.5,0.08,0.0,0.0
quantum_completion,13,0.43551379753022557,-0.41067277509655975,1.350566872105696,6.960235238799633,1.0,0.0,0.16424386238520428,1.494943970918453,2.9505502432105554e-16,0.002956389522933675,0.23705995769840627,1.1122882297085201,1.5,0.08,0.0,0.0
quantum_completion,14,0.4433485666731054,-0.4202270750673044,1.3984510214103616,6.970266763704131,1.0,0.0,0.17264756046761817,1.4922382378491774,1.6285887888449196e-15,0.003107656088417129,0.24918936261494995,1.36147759232347,1.5,0.08,0.0,0.0
quantum_completion,15,0.44975821043042835,-0.42804628926985205,1.4377107625022016,6.976210084519845,1.0,0.0,0.17960506963378153,1.4884486918759312,0.0,0.00323289125340807,0.25923142327197896,1.620709015595449,1.5,0.08,0.0,0.0
quantum_completion,16,0.45499444751219315,-0.43443189287988143,1.4697664582363958,6.979386491297467,1.0,0.0,0.18531071304809232,1.4843138609121969,1.1815113384769529e-15,0.0033355928348656663,0.26746661432749935,1.8881756299229484,1.5,0.08,0.0,0.0
quantum_completion,17,0.45927367761287896,-0.4396485755400261,1.4959356184807562,6.980767309222677,1.0,0.0,0.18996710122976335,1.4802607203620226,5.507893201275476e-15,0.0034194078221357377,0.27418737192138354,2.162363001844332,1.5,0.08,0.0,0.0
quantum_completion,18,0.46277326148770825,-0.4439141746057538,1.5173244447332899,6.981049380458763,1.0,0.0,0.1937669394018642,1.4764983756159624,0.0,0.0034878049092335567,0.2796718354700212,2.442034837314353,1.5,0.08,0.0,0.0
quantum_completion,19,0.4656363085061715,-0.4474038795924857,1.534821017240755,6.980700718744418,1.0,0.0,0.19687229109887208,1.4731162102416042,0.0,0.0035437012397797037,0.2841539179736875,2.7261887552880406,1.5,0.08,0.0,0.0
quantum_completion,20,0.4679787354192207,-0.4502590982695895,1.5491370724222973,6.9800200076047805,1.0,0.0,0.19941260946847977,1.4701413025694028,5.098635846896604e-16,0.0035894269704326316,0.2878204645130475,3.0,1.5,0.08,0.0,0.0
quantum_completion,21,0.4698951080828811,-0.4525950351021679,1.5608500226507345,6.979192198873719,1.0,0.0,0.2014912436195363,1.4675664648945932,3.3607670020794067e-15,0.003626842385151647,0.29082064313015915,3.0,1.5,0.08,0.0,0.0
quantum_completion,22,0.4714628497980488,-0.4545060160395325,1.5704322865808502,6.978329106384557,1.0,0.0,0.20319194982303893,1.4653650719795333,3.3432470090793246e-15,0.0036574550968146995,0.29327534271408756,3.0,1.5,0.08,0.0,0.0
quantum_completion,23,0.4727453708614483,-0.45606932358212693,1.578271165834252,6.977495783477116,1.0,0.0,0.2045832814827196,1.4635004912823104,4.33165737731595e-15,0.003682499066688962,0.29528350922697,3.0,1.5,0.08,0.0,0.0
quantum_completion,24,0.4737945686755561,-0.45734822125719227,1.5846838811436235,6.976727298150119,1.0,0.0,0.20572146910009456,1.4619324512001177,0.0,0.0037029864438017025,0.29692630247664975,3.0,1.5,0.08,0.0,0.0
quantum_completion,25,0.47465289702533503,-0.4583944614951392,1.5899299740532244,6.976039680168256,1.0,0.0,0.20665257755230496,1.4606210585541333,2.684470542750792e-15,0.003719746395941487,0.2982702098049858,3.0,1.5,0.08,0.0,0.0
quantum_completion,26,0.47535508087119765,-0.4592503730480275,1.5942217132036471,6.975437229138653,1.0,0.0,0.20741429517952742,1.45952904356478,1.1486437835210002e-15,0.0037334573132314984,0.2993696283516824,3.0,1.5,0.08,0.0,0.0
quantum_completion,27,0.4759295255253734,-0.45995057999176475,1.5977327159281147,6.9749173812125855,1.0,0.0,0.208037443719357,1.4586228205930205,3.9836631000360414e-15,0.0037446739869484245,0.30026904440502283,3.0,1.5,0.08,0.0,0.0
quantum_completion,28,0.4763994685565175,-0.4605234070250952,1.600605007198645,6.974473878421438,1.0,0.0,0.20854723176000997,1.457872835692962,3.2069625568754567e-15,0.003753850171680183,0.3010048425626968,3.0,1.5,0.08,0.0,0.0
quantum_completion,29,0.47678392048661145,-0.4609920264993234,1.6029547771531454,6.9740987688739295,1.0,0.0,0.20896428069660075,1.4572535134543396,6.8700543551944965e-16,0.003761357052538811,0.301606786536923,3.0,1.5,0.08,0.0,0.0
quantum_completion,30,0.4770984336720196,-0.46137539561285595,1.6048770812761168,6.973783623646278,1.0,0.0,0.20930546093323654,1.4567429916545327,4.692193654024105e-15,0.003767498296798259,0.30209922607950207,3.0,1.5,0.08,0.0,0.0
quantum_completion,31,0.47735573125716335,-0.46168902298547854,1.6064496835572792,6.973520242717633,1.0,0.0,0.20958457426885996,1.4563227550331606,5.13272835730671e-16,0.0037725223368394825,0.30250208189752237,3.0,1.5,0.08,0.0,0.0
quantum_completion,32,0.47756622180343344,-0.4619455959205531,1.6077362012745664,6.973301034659277,1.0,0.0,0.20981291184012632,1.4559772344460102,0.0,0.0037766324131222836,0.3028316509553807,3.0,1.5,0.08,0.0,0.0
quantum_completion,33,0.4777384203531175,-0.4621554936489595,1.608788678408683,6.97311919228927,1.0,0.0,0.20999971071117882,1.455693410403454,3.042606719470192e-15,0.003779994792801217,0.30310126548968835,3.0,1.5,0.08,0.0,0.0
quantum_completion,34,0.47787929290464753,-0.4623272072245953,1.6096496911269513,6.972968744241706,1.0,0.0,0.21015252752771652,1.455460442637035,1.1960639985002605e-15,0.0037827454954988903,0.30332183231963133,3.0,1.5,0.08,0.0,0.0
quantum_completion,35,0.4779945382166911,-0.46246768302641755,1.6103540702192554,6.972844534339626,1.0,0.0,0.21027754423256773,1.4552693361845057,4.2297589616322054e-16,0.0037849957961862187,0.3035022740989059,3.0,1.5,0.08,0.0,0.0
quantum_completion,36,0.47808881834261613,-0.4625826037641455,1.6109303101402601,6.972742162021774,1.0,0.0,0.2103798181610367,1.4551126475671088,2.5463635376241963e-15,0.003786836726898665,0.3036498902886649,3.0,1.5,0.08,0.0,0.0
leaky_completion,1,0.13447608615884388,-0.08359522450445106,0.02707298687629208,4.6275140425805175,1.0,0.0,3.2571496399622107e-199,0.0017010432437527276,1.6018169440294927e-15,5.8628693519319765e-201,4.70117875123946e-199,4.70117875123946e-199,1.5,0.08,0.0,0.0
leaky_completion,2,0.15521630929138938,-0.09747158956204532,0.04283135110826304,5.028750575745642,1.0,0.0,4.94904408608738e-19,0.056250075578805084,5.905100539191624e-18,8.908279354957286e-21,7.143159961398407e-19,7.143159961398407e-19,1.5,0.08,0.0,0.0
leaky_completion,3,0.1800626191864428,-0.1154902441530088,0.0669973717397742,5.305950958641169,1.0,0.0,1.7763855847417313e-11,0.24115010789114072,1.776427161791211e-11,3.197494052535113e-13,2.5639307640446036e-11,2.563930835476203e-11,1.5,0.08,0.0,0.0
leaky_completion,4,0.20904847786402,-0.13966595633952672,0.10796088318923898,5.5567079597805344,1.0,0.0,5.107195748041461e-07,0.5045406639317622,5.107195746478765e-07,9.192952346474635e-09,7.371426794315657e-07,7.371683187399205e-07,1.5,0.08,0.0,0.0
leaky_completion,5,0.2433077757651676,-0.17330135953459566,0.18941715119636435,5.808278763449692,1.0,0.0,0.00017194436636342776,0.8038887753354601,0.0001719443663578504,3.094998594541701e-06,0.00024817441348886195,0.00024891158180760187,1.5,0.08,0.0,0.0
leaky_completion,6,0.28316882831070456,-0.2189593096397038,0.3572524977604982,6.083395922484274,1.0,0.0,0.004268108670232737,1.1088426726965102,0.004268108670229661,7.682595606418923e-05,0.006160337720532805,0.006409249302340408,1.5,0.08,0.0,0.0
leaky_completion,7,0.3235561715960742,-0.2697883589362445,0.6029783863745856,6.394547808359203,1.0,0.0,0.024416792318309836,1.3327941096545437,0.024416792318302544,0.0004395022617295774,0.03524176593298826,0.041651015235328666,1.5,0.08,0.0,0.0
leaky_completion,8,0.35709473362371325,-0.3132341464548445,0.8392882524934772,6.680398148066769,1.0,0.0,0.061026660959670596,1.4391923819494756,0.061026660959669916,0.001098479897274073,0.0880823030795808,0.12973331831490947,1.5,0.08,0.0,0.0
leaky_completion,9,0.3818627034052047,-0.3448821297709888,1.0139545830943903,6.878385066334622,1.0,0.0,0.09735000993671837,1.4755106913076492,0.09735000993671657,0.0017523001788609309,0.14050929454772002,0.2702426128626295,1.5,0.08,0.0,1.0
leaky_completion,10,0.40013980553079026,-0.36759221813777593,1.1342112274549552,6.993725116013932,1.0,0.0,0.12370194091241077,1.4877817998816145,0.12370194091240772,0.002226634936423394,0.17854412611858167,0.4487867389812112,1.5,0.08,0.0,1.0
leaky_completion,11,0.41438908300980376,-0.38498011087597106,1.2223886131028516,7.058714114915604,1.0,0.0,0.14135364318058238,1.4933785616130273,0.14135364318058138,0.0025443655772504807,0.20402155786080106,0.6528082968420122,1.5,0.08,0.0,1.0
leaky_completion,12,0.4259750496252025,-0.3990602735901121,1.292605429990531,7.0981433733168995,1.0,0.0,0.15410074374393545,1.4955924807207686,0.15410074374393348,0.0027738133873908373,0.22241997516810172,0.875228272010114,1.5,0.08,0.0,1.0
leaky_completion,13,0.4355137975302258,-0.4106727750965604,1.3505668721056974,7.124479101184837,1.0,0.0,0.16424386238520428,1.4949439709184524,0.16424386238520405,0.002956389522933675,0.23705995769840627,1.1122882297085201,1.5,0.08,0.0,1.0
leaky_completion,14,0.4433485666731054,-0.42022707506730445,1.398451021410362,7.142914324171751,1.0,0.0,0.17264756046761817,1.492238237849177,0.1726475604676196,0.003107656088417129,0.24918936261494995,1.36147759232347,1.5,0.08,0.0,1.0
leaky_completion,15,0.4497582104304288,-0.4280462892698519,1.437710762502202,7.1558151541536335,1.0,0.0,0.17960506963378153,1.4884486918759308,0.17960506963378114,0.00323289125340807,0.25923142327197896,1.620709015595449,1.5,0.08,0.0,1.0
leaky_completion,16,0.45499444751219303,-0.4344318928798811,1.4697664582363956,7.164697204345558,1.0,0.0,0.18531071304809232,1.4843138609121962,0.18531071304809393,0.0033355928348656663,0.26746661432749935,1.8881756299229484,1.5,0.08,0.0,1.0
leaky_completion,17,0.4592736776128792,-0.43964857554002573,1.495935618480755,7.170734410452449,1.0,0.0,0.18996710122976335,1.480260720362023,0.18996710122976856,0.0034194078221357377,0.27418737192138354,2.162363001844332,1.5,0.08,0.0,1.0
leaky_completion,18,0.46277326148770864,-0.4439141746057545,1.5173244447332885,7.174816319860627,1.0,0.0,0.1937669394018642,1.4764983756159635,0.19376693940186235,0.0034878049092335567,0.2796718354700212,2.442034837314353,1.5,0.08,0.0,1.0
leaky_completion,19,0.46563630850617144,-0.44740387959248523,1.5348210172407557,7.177573009843303,1.0,0.0,0.19687229109887208,1.4731162102416047,0.19687229109887006,0.0035437012397797037,0.2841539179736875,2.7261887552880406,1.5,0.08,0.0,1.0
leaky_completion,20,0.4679787354192205,-0.4502590982695896,1.5491370724222975,7.179432617073266,1.0,0.0,0.19941260946847977,1.470141302569402,0.19941260946848044,0.0035894269704326316,0.2878204645130475,3.0,1.5,0.08,0.0,1.0
leaky_completion,21,0.4698951080828816,-0.4525950351021678,1.5608500226507342,7.180683442493258,1.0,0.0,0.2014912436195363,1.4675664648945932,0.2014912436195396,0.003626842385151647,0.29082064313015915,3.0,1.5,0.08,0.0,1.0
leaky_completion,22,0.4714628497980489,-0.45450601603953295,1.5704322865808484,7.181521056207597,1.0,0.0,0.20319194982303893,1.4653650719795335,0.20319194982304212,0.0036574550968146995,0.29327534271408756,3.0,1.5,0.08,0.0,1.0
leaky_completion,23,0.4727453708614489,-0.4560693235821269,1.5782711658342528,7.18207906495984,1.0,0.0,0.2045832814827196,1.4635004912823097,0.2045832814827242,0.003682499066688962,0.29528350922697,3.0,1.5,0.08,0.0,1.0
leaky_completion,24,0.4737945686755566,-0.45734822125719155,1.5846838811436246,7.182448767250214,1.0,0.0,0.20572146910009456,1.461932451200117,0.20572146910009415,0.0037029864438017025,0.29692630247664975,3.0,1.5,0.08,0.0,1.0
leaky_completion,25,0.47465289702533486,-0.45839446149513996,1.5899299740532238,7.182692257720555,1.0,0.0,0.20665257755230496,1.460621058554133,0.20665257755230787,0.003719746395941487,0.2982702098049858,3.0,1.5,0.08,0.0,1.0
leaky_completion,26,0.4753550808711982,-0.45925037304802746,1.5942217132036463,7.182851524318177,1.0,0.0,0.20741429517952742,1.45952904356478,0.2074142951795286,0.0037334573132314984,0.2993696283516824,3.0,1.5,0.08,0.0,1.0
leaky_completion,27,0.47592952552537293,-0.4599505799917648,1.597732715928114,7.182954824931947,1.0,0.0,0.208037443719357,1.4586228205930205,0.20803744371936062,0.0037446739869484245,0.30026904440502283,3.0,1.5,0.08,0.0,1.0
leaky_completion,28,0.47639946855651727,-0.460523407025095,1.600605007198641,7.183021110181445,1.0,0.0,0.20854723176000997,1.4578728356929602,0.208547231760014,0.003753850171680183,0.3010048425626968,3.0,1.5,0.08,0.0,1.0
leaky_completion,29,0.47678392048661133,-0.4609920264993238,1.6029547771531432,7.1830630495705305,1.0,0.0,0.20896428069660075,1.4572535134543392,0.20896428069660186,0.003761357052538811,0.301606786536923,3.0,1.5,0.08,0.0,1.0
leaky_completion,30,0.47709843367202004,-0.4613753956128551,1.6048770812761188,7.183089084579522,1.0,0.0,0.20930546093323654,1.4567429916545347,0.2093054609332396,0.003767498296798259,0.30209922607950207,3.0,1.5,0.08,0.0,1.0
leaky_completion,31,0.4773557312571632,-0.46168902298547887,1.60644968355728,7.183104816986496,1.0,0.0,0.20958457426885996,1.4563227550331606,0.20958457426886115,0.0037725223368394825,0.30250208189752237,3.0,1.5,0.08,0.0,1.0
leaky_completion,32,0.4775662218034337,-0.461945595920553,1.6077362012745666,7.1831139464994065,1.0,0.0,0.20981291184012632,1.4559772344460096,0.20981291184012466,0.0037766324131222836,0.3028316509553807,3.0,1.5,0.08,0.0,1.0
leaky_completion,33,0.47773842035311725,-0.4621554936489595,1.6087886784086822,7.183118903000449,1.0,0.0,0.20999971071117882,1.455693410403454,0.20999971071118234,0.003779994792801217,0.30310126548968835,3.0,1.5,0.08,0.0,1.0
leaky_completion,34,0.47787929290464737,-0.4623272072245953,1.6096496911269529,7.183121271769422,1.0,0.0,0.21015252752771652,1.455460442637037,0.21015252752771774,0.0037827454954988903,0.30332183231963133,3.0,1.5,0.08,0.0,1.0
leaky_completion,35,0.4779945382166913,-0.4624676830264174,1.6103540702192545,7.183122078572201,1.0,0.0,0.21027754423256773,1.4552693361845062,0.21027754423256795,0.0037849957961862187,0.3035022740989059,3.0,1.5,0.08,0.0,1.0
leaky_completion,36,0.47808881834261624,-0.4625826037641452,1.6109303101402586,7.183121980182811,1.0,0.0,0.2103798181610367,1.4551126475671081,0.21037981816103957,0.003786836726898665,0.3036498902886649,3.0,1.5,0.08,0.0,1.0
