protocol,anisotropy,drift_cycles,entanglement_fidelity,logical_error,lambda_x,lambda_y,lambda_z,updates,switches,mismatched_round_fraction,best_static_logical_error,adaptive_benefit_log10,overactive_penalty_log10,best_protocol
adaptive_tailored,0.38,0.9,0.34795784598234164,0.6520421540176584,0.16912251062150288,0.03221654142258319,0.19049233188528053,4.0,1.0,0.375,0.4980356176725169,-0.11701527042778294,-0.016679275717821636,fixed_z
overactive_adaptive,0.38,0.9,0.3725250426473752,0.6274749573526248,0.2408082308536488,0.04838100641270282,0.20091093332314913,48.0,2.0,0.0,0.4980356176725169,-0.11701527042778294,-0.016679275717821636,fixed_z
fixed_x,0.38,0.9500000000000001,0.500773552548994,0.499226447451006,0.024932150680876213,0.023794437360507816,0.9543676221545923,0.0,0.0,0.5208333333333334,0.49864662456654874,-0.12156232332193564,-0.022593666904001712,fixed_z
fixed_z,0.38,0.9500000000000001,0.5013533754334513,0.49864662456654874,0.952415498089486,0.025853165009213155,0.02714483863510595,0.0,0.0,0.4791666666666667,0.49864662456654874,-0.12156232332193564,-0.022593666904001712,fixed_z
static_tailored,0.38,0.9500000000000001,0.500773552548994,0.499226447451006,0.024932150680876213,0.023794437360507816,0.9543676221545923,0.0,0.0,0.5208333333333334,0.49864662456654874,-0.12156232332193564,-0.022593666904001712,fixed_z
adaptive_tailored,0.38,0.9500000000000001,0.34028674978989415,0.6597132502101059,0.16305964158787403,0.027771622687064443,0.17031573488463805,4.0,1.0,0.4375,0.49864662456654874,-0.12156232332193564,-0.022593666904001712,fixed_z
overactive_adaptive,0.38,0.9500000000000001,0.3737300985708214,0.6262699014291786,0.23457835489396747,0.049466773062720404,0.2108752663265976,48.0,2.0,0.0,0.49864662456654874,-0.12156232332193564,-0.022593666904001712,fixed_z
fixed_x,0.38,1.0,0.501215734364989,0.498784265635011,0.026782094351621946,0.025511794145750707,0.9525690489625831,0.0,0.0,0.5,0.498784265635011,-0.09158545843887902,0.0061780930971366615,fixed_x
fixed_z,0.38,1.0,0.5008173019691045,0.49918269803089554,0.9539110439229446,0.024096950498036254,0.02526121345543701,0.0,0.0,0.5,0.498784265635011,-0.09158545843887902,0.0061780930971366615,fixed_x
static_tailored,0.38,1.0,0.501215734364989,0.498784265635011,0.026782094351621946,0.025511794145750707,0.9525690489625831,0.0,0.0,0.5,0.498784265635011,-0.09158545843887902,0.0061780930971366615,fixed_x
adaptive_tailored,0.38,1.0,0.3841170186120745,0.6158829813879255,0.24313272162543229,0.057370722723417276,0.23596463009944843,4.0,2.0,0.0,0.498784265635011,-0.09158545843887902,0.0061780930971366615,fixed_x
overactive_adaptive,0.38,1.0,0.37529310903523694,0.6247068909647631,0.22859784251057988,0.050716322193576906,0.2218582714367911,48.0,2.0,0.0,0.498784265635011,-0.09158545843887902,0.0061780930971366615,fixed_x
fixed_x,0.38,1.05,0.5016647275111883,0.4983352724888117,0.028534774971478848,0.027136225986391396,0.950987909086883,0.0,0.0,0.4583333333333333,0.4983352724888117,-0.09155507329027163,0.00516710698933384,fixed_x
fixed_z,0.38,1.05,0.5003977730617349,0.49960222693826506,0.9552460823882104,0.022642106026736088,0.023702903831993277,0.0,0.0,0.5416666666666666,0.4983352724888117,-0.09155507329027163,0.00516710698933384,fixed_x
static_tailored,0.38,1.05,0.5016647275111883,0.4983352724888117,0.028534774971478848,0.027136225986391396,0.950987909086883,0.0,0.0,0.4583333333333333,0.4983352724888117,-0.09155507329027163,0.00516710698933384,fixed_x
adaptive_tailored,0.38,1.05,0.38471447068222253,0.6152855293177775,0.2519735827751877,0.0577386503164471,0.2291456496372554,4.0,2.0,0.041666666666666664,0.4983352724888117,-0.09155507329027163,0.00516710698933384,fixed_x
overactive_adaptive,0.38,1.05,0.3773502641667107,0.6226497358332893,0.20541477135348885,0.05180231300975772,0.25218397230359607,48.0,2.0,0.0,0.4983352724888117,-0.09155507329027163,0.00516710698933384,fixed_x
fixed_x,0.38,1.1,0.5020711219988865,0.4979288780011135,0.030005140094472818,0.028498313010951473,0.9497810348901217,0.0,0.0,0.4583333333333333,0.4979288780011135,-0.09306253993651897,0.003636062529464227,fixed_x
fixed_z,0.38,1.1,0.5001104228829492,0.49988957711705084,0.9563484422398687,0.021554703325420744,0.022538545966507104,0.0,0.0,0.5416666666666666,0.4979288780011135,-0.09306253993651897,0.003636062529464227,fixed_x
static_tailored,0.38,1.1,0.5020711219988865,0.4979288780011135,0.030005140094472818,0.028498313010951473,0.9497810348901217,0.0,0.0,0.4583333333333333,0.4979288780011135,-0.09306253993651897,0.003636062529464227,fixed_x
adaptive_tailored,0.38,1.1,0.3830785731328792,0.6169214268671208,0.2553878370381105,0.05633609503016446,0.2205903604632419,4.0,2.0,0.08333333333333333,0.4979288780011135,-0.09306253993651897,0.003636062529464227,fixed_x
overactive_adaptive,0.38,1.1,0.37789181273827666,0.6221081872617233,0.21198400337818243,0.05239908776762382,0.24718415980730024,48.0,2.0,0.0,0.4979288780011135,-0.09306253993651897,0.003636062529464227,fixed_x
fixed_x,0.38,1.1500000000000001,0.5023811577257151,0.4976188422742849,0.031033248236276605,0.02945178152818483,0.9490396011383991,0.0,0.0,0.4166666666666667,0.4976188422742849,-0.09599439672472883,-0.0005419761622860151,fixed_x
fixed_z,0.38,1.1500000000000001,0.4999513562420358,0.5000486437579642,0.957152688198005,0.020859477088692638,0.021793259681445357,0.0,0.0,0.5833333333333334,0.4976188422742849,-0.09599439672472883,-0.0005419761622860151,fixed_x
static_tailored,0.38,1.1500000000000001,0.5023811577257151,0.4976188422742849,0.031033248236276605,0.02945178152818483,0.9490396011383991,0.0,0.0,0.4166666666666667,0.4976188422742849,-0.09599439672472883,-0.0005419761622860151,fixed_x
adaptive_tailored,0.38,1.1500000000000001,0.37928646827904144,0.6207135317209586,0.2528265721642401,0.05334093664782421,0.2109783643041015,4.0,2.0,0.125,0.4976188422742849,-0.09599439672472883,-0.0005419761622860151,fixed_x
overactive_adaptive,0.38,1.1500000000000001,0.38006060225287314,0.6199393977471268,0.1855962871799872,0.05238636321883154,0.2822597586126738,48.0,2.0,0.0,0.4976188422742849,-0.09599439672472883,-0.0005419761622860151,fixed_x
fixed_x,0.38,1.2000000000000002,0.5025503350901013,0.4974496649098987,0.031515992911500985,0.029901853858542937,0.948783493590361,0.0,0.0,0.4166666666666667,0.4974496649098987,-0.10005142033588167,-0.003537477399723853,fixed_x
fixed_z,0.38,1.2000000000000002,0.4999048773258552,0.5000951226741448,0.9576014832550017,0.020553991408154334,0.021464034640264834,0.0,0.0,0.5833333333333334,0.4974496649098987,-0.10005142033588167,-0.003537477399723853,fixed_x
static_tailored,0.38,1.2000000000000002,0.5025503350901013,0.4974496649098987,0.031515992911500985,0.029901853858542937,0.948783493590361,0.0,0.0,0.4166666666666667,0.4974496649098987,-0.10005142033588167,-0.003537477399723853,fixed_x
adaptive_tailored,0.38,1.2000000000000002,0.37367382331535737,0.6263261766846426,0.24460732226688797,0.04915072233764044,0.20093724865690113,4.0,2.0,0.16666666666666666,0.4974496649098987,-0.10005142033588167,-0.003537477399723853,fixed_x
overactive_adaptive,0.38,1.2000000000000002,0.3787547436729787,0.6212452563270213,0.18559254955790552,0.051568382540161294,0.277858042593848,48.0,2.0,0.0,0.4974496649098987,-0.10005142033588167,-0.003537477399723853,fixed_x
fixed_x,0.38,1.25,0.5025557840104076,0.49744421598959243,0.03142830360235044,0.02982452687295378,0.9489703055663259,0.0,0.0,0.3958333333333333,0.49744421598959243,-0.10481325135327252,-0.008222085674797982,fixed_x
fixed_z,0.38,1.25,0.4999507934346498,0.5000492065653501,0.9576552802567329,0.02061811042611868,0.021529783055747657,0.0,0.0,0.6041666666666666,0.49744421598959243,-0.10481325135327252,-0.008222085674797982,fixed_x
static_tailored,0.38,1.25,0.5025557840104076,0.49744421598959243,0.03142830360235044,0.02982452687295378,0.9489703055663259,0.0,0.0,0.3958333333333333,0.49744421598959243,-0.10481325135327252,-0.008222085674797982,fixed_x
adaptive_tailored,0.38,1.25,0.3667756062881642,0.6332243937118358,0.23182252256285027,0.044278440706889854,0.1910014618829166,4.0,2.0,0.1875,0.49744421598959243,-0.10481325135327252,-0.008222085674797982,fixed_x
overactive_adaptive,0.38,1.25,0.37865107518174657,0.6213489248182534,0.169274552944836,0.049992996535463144,0.2953367512466871,48.0,2.0,0.0,0.49744421598959243,-0.10481325135327252,-0.008222085674797982,fixed_x
fixed_x,0.38,1.3,0.5024024799334486,0.49759752006655145,0.03082571409538493,0.02926946977701819,0.9495147358613911,0.0,0.0,0.4166666666666667,0.49759752006655145,-0.10982940424469927,-0.010348459734257996,fixed_x
fixed_z,0.38,1.3,0.5000699991745889,0.49993000082541106,0.9573061879757749,0.021018220482692907,0.021955588239887972,0.0,0.0,0.5833333333333334,0.49759752006655145,-0.10982940424469927,-0.010348459734257996,fixed_x
static_tailored,0.38,1.3,0.5024024799334486,0.49759752006655145,0.03082571409538493,0.02926946977701819,0.9495147358613911,0.0,0.0,0.4166666666666667,0.49759752006655145,-0.10982940424469927,-0.010348459734257996,fixed_x
adaptive_tailored,0.38,1.3,0.35922197210675344,0.6407780278932466,0.21605844951785874,0.03923501061772777,0.18159442829142738,4.0,2.0,0.25,0.49759752006655145,-0.10982940424469927,-0.010348459734257996,fixed_x
overactive_adaptive,0.38,1.3,0.3743100896525906,0.6256899103474094,0.17736052296806099,0.04818749552892467,0.2716923401133766,48.0,3.0,0.0,0.49759752006655145,-0.10982940424469927,-0.010348459734257996,fixed_x
fixed_x,0.38,1.35,0.5021213033179934,0.49787869668200657,0.029827771480713836,0.028345682006300794,0.9503117597849593,0.0,0.0,0.4583333333333333,0.49787869668200657,-0.11470180824345308,-0.013839640000108932,fixed_x
fixed_z,0.38,1.35,0.5002473273922912,0.49975267260770884,0.9565896778206207,0.021707274607010354,0.0226923571415339,0.0,0.0,0.5416666666666666,0.49787869668200657,-0.11470180824345308,-0.013839640000108932,fixed_x
static_tailored,0.38,1.35,0.5021213033179934,0.49787869668200657,0.029827771480713836,0.028345682006300794,0.9503117597849593,0.0,0.0,0.4583333333333333,0.49787869668200657,-0.11470180824345308,-0.013839640000108932,fixed_x
adaptive_tailored,0.38,1.35,0.3516263567077686,0.6483736432922313,0.19903790415970632,0.034439195583774715,0.1730283270875934,4.0,2.0,0.3333333333333333,0.49787869668200657,-0.11470180824345308,-0.013839640000108932,fixed_x
overactive_adaptive,0.38,1.35,0.371962303187121,0.628037696812879,0.20233109908937463,0.04804765824515888,0.2374704554139505,48.0,3.0,0.0,0.49787869668200657,-0.11470180824345308,-0.013839640000108932,fixed_x
fixed_x,0.38,1.4000000000000001,0.5017604630159567,0.49823953698404333,0.028589299343149667,0.027195765054783192,0.9512567876658937,0.0,0.0,0.4791666666666667,0.49823953698404333,-0.11913445870222772,-0.01868158292934141,fixed_x
fixed_z,0.38,1.4000000000000001,0.5004712128966535,0.49952878710334647,0.9555882276875756,0.02262260948048026,0.023674014418558344,0.0,0.0,0.5208333333333334,0.49823953698404333,-0.11913445870222772,-0.01868158292934141,fixed_x
static_tailored,0.38,1.4000000000000001,0.5017604630159567,0.49823953698404333,0.028589299343149667,0.027195765054783192,0.9512567876658937,0.0,0.0,0.4791666666666667,0.49823953698404333,-0.11913445870222772,-0.01868158292934141,fixed_x
adaptive_tailored,0.38,1.4000000000000001,0.3445000755080023,0.6554999244919977,0.18231046618719407,0.030175073486421438,0.16551476235839382,4.0,2.0,0.3958333333333333,0.49823953698404333,-0.11913445870222772,-0.01868158292934141,fixed_x
overactive_adaptive,0.38,1.4000000000000001,0.37209916142296406,0.6279008385770359,0.21413116695568676,0.04837103981499181,0.2258944389211778,48.0,3.0,0.0,0.49823953698404333,-0.11913445870222772,-0.01868158292934141,fixed_x
fixed_x,0.38,1.4500000000000002,0.5013739957194117,0.49862600428058834,0.027269929939634553,0.02596801011231042,0.9522580428257019,0.0,0.0,0.4791666666666667,0.49862600428058834,-0.12294505420223008,-0.023603181764265364,fixed_x
fixed_z,0.38,1.4500000000000002,0.5007306707869077,0.4992693292130923,0.9544237750655027,0.023683968404829635,0.024814939677298187,0.0,0.0,0.5208333333333334,0.49862600428058834,-0.12294505420223008,-0.023603181764265364,fixed_x
static_tailored,0.38,1.4500000000000002,0.5013739957194117,0.49862600428058834,0.027269929939634553,0.02596801011231042,0.9522580428257019,0.0,0.0,0.4791666666666667,0.49862600428058834,-0.12294505420223008,-0.023603181764265364,fixed_x
adaptive_tailored,0.38,1.4500000000000002,0.33821033862510597,0.661789661374894,0.1670671477702537,0.02659381416655287,0.15918039256361735,4.0,2.0,0.4375,0.49862600428058834,-0.12294505420223008,-0.023603181764265364,fixed_x
overactive_adaptive,0.38,1.4500000000000002,0.37321759501448654,0.6267824049855135,0.21060342170442842,0.049104757344611345,0.23316220100890633,48.0,3.0,0.0,0.49862600428058834,-0.12294505420223008,-0.023603181764265364,fixed_x
fixed_x,0.38,1.5,0.5010111582282519,0.49898884177174807,0.026010540213536056,0.024794282418457807,0.9532398102810141,0.0,0.0,0.5,0.49898884177174807,-0.07912094188680815,0.01923930081376272,fixed_x
fixed_z,0.38,1.5,0.5010111582282519,0.49898884177174807,0.9532398102810139,0.024794282418457787,0.02601054021353604,0.0,0.0,0.5,0.49898884177174807,-0.07912094188680815,0.01923930081376272,fixed_x
static_tailored,0.38,1.5,0.5010111582282519,0.49898884177174807,0.026010540213536056,0.024794282418457807,0.9532398102810141,0.0,0.0,0.5,0.49898884177174807,-0.07912094188680815,0.01923930081376272,fixed_x
adaptive_tailored,0.38,1.5,0.40129652889264944,0.5987034711073506,0.08026815231173723,0.03900345940576271,0.4859145038530979,4.0,2.0,0.25,0.49898884177174807,-0.07912094188680815,0.01923930081376272,fixed_x
overactive_adaptive,0.38,1.5,0.37417763871898674,0.6258223612810132,0.2234012239964234,0.04990810688310008,0.22340122399642348,48.0,3.0,0.0,0.49898884177174807,-0.07912094188680815,0.01923930081376272,fixed_x
fixed_x,0.38,1.55,0.5007091725615289,0.4992908274384711,0.024920407577366105,0.02377752668448885,0.9541387559842607,0.0,0.0,0.5208333333333334,0.4987084695761408,-0.08213098388992181,0.015698011828190174,fixed_z
fixed_z,0.38,1.55,0.5012915304238592,0.4987084695761408,0.9521775325813169,0.025845264170689032,0.027143324943430993,0.0,0.0,0.4791666666666667,0.4987084695761408,-0.08213098388992181,0.015698011828190174,fixed_z
static_tailored,0.38,1.55,0.5007091725615289,0.4992908274384711,0.024920407577366105,0.02377752668448885,0.9541387559842607,0.0,0.0,0.5208333333333334,0.4987084695761408,-0.08213098388992181,0.015698011828190174,fixed_z
adaptive_tailored,0.38,1.55,0.3974713145752401,0.6025286854247599,0.07560110250410455,0.03614764719756933,0.47813650859928636,4.0,2.0,0.3125,0.4987084695761408,-0.08213098388992181,0.015698011828190174,fixed_z
overactive_adaptive,0.38,1.55,0.3752939101318868,0.6247060898681132,0.23724678724572051,0.05060936358699524,0.21331948969483144,48.0,3.0,0.0,0.4987084695761408,-0.08213098388992181,0.015698011828190174,fixed_z
fixed_x,0.38,1.6,0.5004901124679957,0.4995098875320043,0.024074186901794324,0.022988389869160027,0.9548978731010281,0.0,0.0,0.5416666666666666,0.4984559547494283,-0.0851459263793833,0.01217791283332906,fixed_z
fixed_z,0.38,1.6,0.5015440452505717,0.4984559547494283,0.9513524233956908,0.026728495597905123,0.028095262008691058,0.0,0.0,0.4583333333333333,0.4984559547494283,-0.0851459263793833,0.01217791283332906,fixed_z
static_tailored,0.38,1.6,0.5004901124679957,0.4995098875320043,0.024074186901794324,0.022988389869160027,0.9548978731010281,0.0,0.0,0.5416666666666666,0.4984559547494283,-0.0851459263793833,0.01217791283332906,fixed_z
adaptive_tailored,0.38,1.6,0.3935811185852118,0.6064188814147882,0.071601135377841,0.03359044766035882,0.4691328913026473,4.0,2.0,0.3333333333333333,0.4984559547494283,-0.0851459263793833,0.01217791283332906,fixed_z
overactive_adaptive,0.38,1.6,0.3763360689232776,0.6236639310767225,0.2521841730319916,0.050985288353949776,0.20217481430716902,48.0,3.0,0.0,0.4984559547494283,-0.0851459263793833,0.01217791283332906,fixed_z
fixed_x,0.38,1.6500000000000001,0.5003614944544907,0.49963850554550926,0.02351516961441032,0.02246787298201674,0.9554629352215356,0.0,0.0,0.5416666666666666,0.49826185920995303,-0.09864647749078105,-0.0010300717709744438,fixed_z
fixed_z,0.38,1.6500000000000001,0.501738140790047,0.49826185920995303,0.9508373010271571,0.027350555766444073,0.02876470636658679,0.0,0.0,0.4583333333333333,0.49826185920995303,-0.09864647749078105,-0.0010300717709744438,fixed_z
static_tailored,0.38,1.6500000000000001,0.5003614944544907,0.49963850554550926,0.02351516961441032,0.02246787298201674,0.9554629352215356,0.0,0.0,0.5416666666666666,0.49826185920995303,-0.09864647749078105,-0.0010300717709744438,fixed_z
adaptive_tailored,0.38,1.6500000000000001,0.3746774046830424,0.6253225953169577,0.21271378954030762,0.050164562442374626,0.2358312667494874,4.0,3.0,0.125,0.49826185920995303,-0.09864647749078105,-0.0010300717709744438,fixed_z
overactive_adaptive,0.38,1.6500000000000001,0.3761588047564769,0.6238411952435231,0.2491030177394319,0.05095964189187431,0.20457255939460137,48.0,3.0,0.0,0.49826185920995303,-0.09864647749078105,-0.0010300717709744438,fixed_z
fixed_x,0.38,1.7000000000000002,0.5003194856115102,0.4996805143884898,0.023260911449088123,0.022232421173504477,0.9557846098234482,0.0,0.0,0.5625,0.4981530159622225,-0.10107994659274093,-0.0034990504890852494,fixed_z
fixed_z,0.38,1.7000000000000002,0.5018469840377775,0.4981530159622225,0.9506556899250581,0.02764856604657766,0.029083680179474068,0.0,0.0,0.4375,0.4981530159622225,-0.10107994659274093,-0.0034990504890852494,fixed_z
static_tailored,0.38,1.7000000000000002,0.5003194856115102,0.4996805143884898,0.023260911449088123,0.022232421173504477,0.9557846098234482,0.0,0.0,0.5625,0.4981530159622225,-0.10107994659274093,-0.0034990504890852494,fixed_z
adaptive_tailored,0.38,1.7000000000000002,0.3713010853650731,0.6286989146349269,0.20625650549109345,0.04769699114525064,0.2312508448239483,4.0,3.0,0.1875,0.4981530159622225,-0.10107994659274093,-0.0034990504890852494,fixed_z
overactive_adaptive,0.38,1.7000000000000002,0.37634607476201837,0.6236539252379816,0.265368456338317,0.0503352469058222,0.18968059580393426,48.0,3.0,0.0,0.4981530159622225,-0.10107994659274093,-0.0034990504890852494,fixed_z
fixed_x,0.38,1.75,0.5003533683176322,0.4996466316823678,0.02330834115201801,0.02227872791136678,0.9558264042071438,0.0,0.0,0.5833333333333334,0.498145582904737,-0.10460501665785968,-0.007135569227777652,fixed_z
fixed_z,0.38,1.75,0.501854417095263,0.498145582904737,0.9507860631725003,0.0276014587062471,0.029030146502304573,0.0,0.0,0.4166666666666667,0.498145582904737,-0.10460501665785968,-0.007135569227777652,fixed_z
static_tailored,0.38,1.75,0.5003533683176322,0.4996466316823678,0.02330834115201801,0.02227872791136678,0.9558264042071438,0.0,0.0,0.5833333333333334,0.498145582904737,-0.10460501665785968,-0.007135569227777652,fixed_z
adaptive_tailored,0.38,1.75,0.36618676979045434,0.6338132302095456,0.19851732476764158,0.044097166994331465,0.22213258739984434,4.0,3.0,0.20833333333333334,0.498145582904737,-0.10460501665785968,-0.007135569227777652,fixed_z
overactive_adaptive,0.38,1.75,0.3765153996311345,0.6234846003688654,0.2830693109590052,0.049196308142674,0.17379597942285874,48.0,3.0,0.0,0.498145582904737,-0.10460501665785968,-0.007135569227777652,fixed_z
fixed_x,0.38,1.8,0.5004498567501516,0.49955014324984837,0.023636922000815845,0.02258686682540771,0.9555756381743828,0.0,0.0,0.5416666666666666,0.4982403562097508,-0.10886976863128883,-0.008312868264952838,fixed_z
fixed_z,0.38,1.8,0.5017596437902492,0.4982403562097508,0.9511743326819615,0.02723315527000671,0.02863108720902849,0.0,0.0,0.4583333333333333,0.4982403562097508,-0.10886976863128883,-0.008312868264952838,fixed_z
static_tailored,0.38,1.8,0.5004498567501516,0.49955014324984837,0.023636922000815845,0.02258686682540771,0.9555756381743828,0.0,0.0,0.5416666666666666,0.4982403562097508,-0.10886976863128883,-0.008312868264952838,fixed_z
adaptive_tailored,0.38,1.8,0.35981031842084854,0.6401896815791515,0.1899306654088868,0.039793688069044236,0.2095169202054632,4.0,3.0,0.2916666666666667,0.4982403562097508,-0.10886976863128883,-0.008312868264952838,fixed_z
overactive_adaptive,0.38,1.8,0.3719477124933956,0.6280522875066044,0.24208776402248006,0.04788849259628403,0.19781459335481827,48.0,4.0,0.0,0.4982403562097508,-0.10886976863128883,-0.008312868264952838,fixed_z
fixed_x,0.38,1.85,0.5005960557780058,0.4994039442219942,0.024209757478167056,0.02312159829705208,0.955052867336804,0.0,0.0,0.5416666666666666,0.4984220581954405,-0.1134868056846097,-0.013013412058893266,fixed_z
fixed_z,0.38,1.85,0.5015779418045595,0.4984220581954405,0.951749873857536,0.02660652157278787,0.027955371787914202,0.0,0.0,0.4583333333333333,0.4984220581954405,-0.1134868056846097,-0.013013412058893266,fixed_z
static_tailored,0.38,1.85,0.5005960557780058,0.4994039442219942,0.024209757478167056,0.02312159829705208,0.955052867336804,0.0,0.0,0.5416666666666666,0.4984220581954405,-0.1134868056846097,-0.013013412058893266,fixed_z
adaptive_tailored,0.38,1.85,0.3527321143582768,0.6472678856417232,0.18093027614096074,0.03523801133212676,0.19476016996001955,4.0,3.0,0.3333333333333333,0.4984220581954405,-0.1134868056846097,-0.013013412058893266,fixed_z
overactive_adaptive,0.38,1.85,0.3718394649155987,0.6281605350844013,0.24460910825083398,0.04770859799928302,0.19504015341227773,48.0,4.0,0.0,0.4984220581954405,-0.1134868056846097,-0.013013412058893266,fixed_z
fixed_x,0.38,1.9000000000000001,0.5007803599180148,0.49921964008198516,0.02497352319863533,0.023832615312358547,0.9543153011610656,0.0,0.0,0.5208333333333334,0.49866270118250733,-0.11810379749910269,-0.017731574069269708,fixed_z
fixed_z,0.38,1.9000000000000001,0.5013372988174927,0.49866270118250733,0.9524399847594288,0.02581019034933511,0.027099020161206643,0.0,0.0,0.4791666666666667,0.49866270118250733,-0.11810379749910269,-0.017731574069269708,fixed_z
static_tailored,0.38,1.9000000000000001,0.5007803599180148,0.49921964008198516,0.02497352319863533,0.023832615312358547,0.9543153011610656,0.0,0.0,0.5208333333333334,0.49866270118250733,-0.11810379749910269,-0.017731574069269708,fixed_z
adaptive_tailored,0.38,1.9000000000000001,0.3454984449987502,0.6545015550012498,0.1719167036322791,0.030817683855044683,0.179259392507677,4.0,3.0,0.3958333333333333,0.49866270118250733,-0.11810379749910269,-0.017731574069269708,fixed_z
overactive_adaptive,0.38,1.9000000000000001,0.37168256840889224,0.6283174315911078,0.23123360599436524,0.04798392075280121,0.20751274688840246,48.0,4.0,0.0,0.49866270118250733,-0.11810379749910269,-0.017731574069269708,fixed_z
fixed_x,0.38,1.9500000000000002,0.5009913701626907,0.4990086298373093,0.025858738412343416,0.024655057699305143,0.9534516845391142,0.0,0.0,0.5,0.49892769458783315,-0.1224475045430199,-0.02258879327136294,fixed_z
fixed_z,0.38,1.9500000000000002,0.5010723054121669,0.49892769458783315,0.953179029653076,0.024942497575551597,0.026167694420039668,0.0,0.0,0.5,0.49892769458783315,-0.1224475045430199,-0.02258879327136294,fixed_z
static_tailored,0.38,1.9500000000000002,0.5009913701626907,0.4990086298373093,0.025858738412343416,0.024655057699305143,0.9534516845391142,0.0,0.0,0.5,0.49892769458783315,-0.1224475045430199,-0.02258879327136294,fixed_z
adaptive_tailored,0.38,1.9500000000000002,0.33856813118473905,0.661431868815261,0.16323439152692037,0.02680800504219253,0.16423012816984345,4.0,3.0,0.4166666666666667,0.49892769458783315,-0.1224475045430199,-0.02258879327136294,fixed_z
overactive_adaptive,0.38,1.9500000000000002,0.37209155689411955,0.6279084431058805,0.21931763985368286,0.04839354351702054,0.22065504420577492,48.0,4.0,0.0,0.49892769458783315,-0.1224475045430199,-0.02258879327136294,fixed_z
fixed_x,0.38,2.0,0.5012157343649889,0.4987842656350111,0.026782094351621946,0.025511794145750694,0.9525690489625829,0.0,0.0,0.5,0.4987842656350111,-0.12668379013893113,-0.02739660555883497,fixed_x
fixed_z,0.38,2.0,0.5008173019691045,0.49918269803089554,0.9539110439229447,0.024096950498036264,0.025261213455437026,0.0,0.0,0.5,0.4987842656350111,-0.12668379013893113,-0.02739660555883497,fixed_x
static_tailored,0.38,2.0,0.5012157343649889,0.4987842656350111,0.026782094351621946,0.025511794145750694,0.9525690489625829,0.0,0.0,0.5,0.4987842656350111,-0.12668379013893113,-0.02739660555883497,fixed_x
adaptive_tailored,0.38,2.0,0.33227669372086144,0.6677233062791386,0.15515917781717178,0.023364369744329223,0.1505832273219448,4.0,3.0,0.5,0.4987842656350111,-0.12668379013893113,-0.02739660555883497,fixed_x
overactive_adaptive,0.38,2.0,0.37309760415182913,0.6269023958481709,0.2249549072923312,0.049112771291811026,0.21832273802317442,48.0,4.0,0.0,0.4987842656350111,-0.12668379013893113,-0.02739660555883497,fixed_x
fixed_x,0.4,0.0,0.5334687685623591,0.46653123143764086,0.1134533154101983,0.10397403290713413,0.9164477259321042,0.0,0.0,0.0,0.46653123143764086,-0.0016061274160826511,0.016638330735433682,fixed_x
fixed_z,0.4,0.0,0.4989355930868481,0.5010644069131519,0.9840075520744651,0.005820114827044527,0.0059147054458827,0.0,0.0,1.0,0.46653123143764086,-0.0016061274160826511,0.016638330735433682,fixed_x
static_tailored,0.4,0.0,0.5334687685623591,0.46653123143764086,0.1134533154101983,0.10397403290713413,0.9164477259321042,0.0,0.0,0.0,0.46653123143764086,-0.0016061274160826511,0.016638330735433682,fixed_x
adaptive_tailored,0.4,0.0,0.5317402274327894,0.46825977256721063,0.11281930981006268,0.10281521388436292,0.9113263860367319,4.0,0.0,0.0,0.46653123143764086,-0.0016061274160826511,0.016638330735433682,fixed_x
overactive_adaptive,0.4,0.0,0.5134525725935504,0.48654742740644963,0.10607478353261399,0.09088973027060171,0.8568457765709856,48.0,0.0,0.0,0.46653123143764086,-0.0016061274160826511,0.016638330735433682,fixed_x
fixed_x,0.4,0.05,0.5323779329385716,0.4676220670614284,0.11074234947235721,0.10157253391661612,0.9171968483653133,0.0,0.0,0.0,0.4676220670614284,-0.0015936599069707722,0.016513412144366125,fixed_x
fixed_z,0.4,0.05,0.49892024660808904,0.5010797533919109,0.9836550991217902,0.005963398264012409,0.006062489046553561,0.0,0.0,1.0,0.4676220670614284,-0.0015936599069707722,0.016513412144366125,fixed_x
static_tailored,0.4,0.05,0.5323779329385716,0.4676220670614284,0.11074234947235721,0.10157253391661612,0.9171968483653133,0.0,0.0,0.0,0.4676220670614284,-0.0015936599069707722,0.016513412144366125,fixed_x
adaptive_tailored,0.4,0.05,0.530658823968172,0.469341176031828,0.1101234934302592,0.10044048025665306,0.9120713221857755,4.0,0.0,0.0,0.4676220670614284,-0.0015936599069707722,0.016513412144366125,fixed_x
overactive_adaptive,0.4,0.05,0.5124691868785116,0.4875308131214884,0.10354012754674803,0.08879044077119123,0.857546179196107,48.0,0.0,0.0,0.4676220670614284,-0.0015936599069707722,0.016513412144366125,fixed_x
fixed_x,0.4,0.1,0.5293310733683769,0.4706689266316231,0.10313727778590812,0.09482091673465647,0.9193660989529433,0.0,0.0,0.0,0.4706689266316231,-0.0015590845867559993,0.016166804098582958,fixed_x
fixed_z,0.4,0.1,0.4988757768807198,0.5011242231192802,0.9825798367564901,0.00640485948892376,0.006518411277465549,0.0,0.0,1.0,0.4706689266316231,-0.0015590845867559993,0.016166804098582958,fixed_x
static_tailored,0.4,0.1,0.5293310733683769,0.4706689266316231,0.10313727778590812,0.09482091673465647,0.9193660989529433,0.0,0.0,0.0,0.4706689266316231,-0.0015590845867559993,0.016166804098582958,fixed_x
